Date	Block	T1N2OF0U0	T2N2OF0UA	T3N2OF0US	T4N2OF2U0	T5N2OF2UA	T6N2OF2US	T7N2OF4U0	T8N2OF4UA	T9N2OF4US	T1CumN2OF0U0	T2CumN2OF0UA	T3CumN2OF0US	T4CumN2OF2U0	T5CumN2OF2UA	T6CumN2OF2US	T7CumN2OF4U0	T8CumN2OF4UA	T9CumN2OF4US
23/08/2011	4	0.001029984	0.023334023	0.000288259	0.000416834	0.035399641	0.000685102	0.002460497	0.030349682	0.000853064	0.249607126	5.457804096	0.264662237	0.986217398	4.750589716	0.355252148	0.767725727	3.824300032	1.447013169
24/08/2011	4	0.000721115	0.022626536	0.000263076	0.00023154	0.037002549	2.11744E-05	0.002474017	0.030392478	0.000716422	0.250328241	5.480430632	0.264925312	0.986448938	4.787592265	0.355273323	0.770199744	3.85469251	1.447729591
25/08/2011	4	0.000739855	0.021791247	0.000539078	0.000348793	0.034171926	0.000296669	0.002529677	0.030104077	0.000961813	0.251068097	5.502221879	0.265464391	0.986797731	4.821764191	0.355569991	0.77272942	3.884796587	1.448691404
26/08/2011	4	0.000758596	0.020955958	0.000815081	0.000466046	0.031341302	0.000572163	0.002585336	0.029815676	0.001207205	0.251826692	5.523177837	0.266279472	0.987263777	4.853105493	0.356142154	0.775314756	3.914612263	1.449898609
27/08/2011	4	0.000777336	0.020120669	0.001091083	0.000583299	0.028510678	0.000847657	0.002640995	0.029527274	0.001452596	0.252604028	5.543298505	0.267370555	0.987847075	4.881616171	0.356989811	0.777955752	3.944139537	1.451351206
28/08/2011	4	0.000796076	0.019285379	0.001367086	0.000700551	0.025680054	0.001123151	0.002696655	0.029238873	0.001697988	0.253400104	5.562583885	0.268737641	0.988547627	4.907296225	0.358112962	0.780652406	3.973378409	1.453049194
29/08/2011	4	0.000814816	0.01845009	0.001643089	0.000817804	0.022849431	0.001398645	0.002752314	0.028950471	0.00194338	0.25421492	5.581033975	0.27038073	0.989365431	4.930145656	0.359511608	0.78340472	4.002328881	1.454992573
30/08/2011	4	0.000833556	0.017614801	0.001919091	0.000935057	0.020018807	0.00167414	0.002807973	0.02866207	0.002188771	0.255048477	5.598648776	0.272299821	0.990300488	4.950164463	0.361185747	0.786212694	4.03099095	1.457181344
31/08/2011	4	0.000852297	0.016779512	0.002195094	0.00105231	0.017188183	0.001949634	0.002863633	0.028373668	0.002434163	0.255900773	5.615428288	0.274494914	0.991352798	4.967352646	0.363135381	0.789076327	4.059364619	1.459615507
1/09/2011	4	0.000871037	0.015944223	0.002471096	0.001169563	0.014357559	0.002225128	0.002919292	0.028085267	0.002679554	0.25677181	5.631372511	0.276966011	0.992522361	4.981710205	0.365360509	0.791995619	4.087449885	1.462295061
2/09/2011	4	0.00074678	0.015767506	0.005411458	0.001445111	0.012799198	0.006115184	0.00263746	0.027237313	0.006526741	0.25751859	5.647140017	0.282377469	0.993967472	4.994509403	0.371475693	0.794633079	4.114687198	1.468821802
3/09/2011	4	0.000622524	0.015590788	0.008351821	0.001720659	0.011240836	0.01000524	0.002355628	0.026389359	0.010373928	0.258141114	5.662730805	0.29072929	0.995688131	5.00575024	0.381480933	0.796988707	4.141076557	1.479195731
4/09/2011	4	0.000498267	0.015414071	0.011292183	0.001996207	0.009682475	0.013895296	0.002073796	0.025541405	0.014221115	0.258639381	5.678144876	0.302021472	0.997684339	5.015432715	0.395376229	0.799062503	4.166617962	1.493416846
5/09/2011	4	0.000374011	0.015237354	0.014232545	0.002271755	0.008124114	0.017785352	0.001791964	0.024693451	0.018068302	0.259013392	5.69338223	0.316254017	0.999956094	5.023556828	0.413161582	0.800854467	4.191311413	1.511485148
6/09/2011	4	0.000879153	0.015168957	0.016008111	0.001762954	0.007598028	0.018394451	0.002240667	0.023347833	0.02070354	0.259892545	5.708551188	0.332262128	1.001719048	5.031154856	0.431556033	0.803095134	4.214659247	1.532188687
7/09/2011	4	0.001384296	0.015100561	0.017783676	0.001254153	0.007071943	0.01900355	0.00268937	0.022002216	0.023338777	0.261276841	5.723651749	0.350045804	1.002973201	5.038226799	0.450559583	0.805784504	4.236661462	1.555527464
8/09/2011	4	0.001889439	0.015032164	0.019559242	0.000745352	0.006545857	0.019612649	0.003138073	0.020656598	0.025974015	0.26316628	5.738683913	0.369605047	1.003718553	5.044772656	0.470172232	0.808922577	4.25731806	1.581501479
9/09/2011	4	0.001518419	0.029172691	0.028527633	0.000637156	0.00536229	0.02790956	0.008300193	0.029723703	0.032567432	0.264684699	5.767856604	0.398132679	1.004355709	5.050134946	0.498081793	0.81722277	4.287041763	1.614068911
10/09/2011	4	0.001147399	0.043313218	0.037496023	0.00052896	0.004178723	0.036206472	0.013462313	0.038790807	0.03916085	0.265832098	5.811169823	0.435628703	1.00488467	5.054313669	0.534288264	0.830685083	4.32583257	1.653229761
11/09/2011	4	0.000776379	0.057453746	0.046464414	0.000420765	0.002995156	0.044503383	0.018624433	0.047857912	0.045754267	0.266608477	5.868623568	0.482093117	1.005305434	5.057308825	0.578791647	0.849309516	4.373690482	1.698984028
12/09/2011	4	0.000405359	0.071594273	0.055432805	0.000312569	0.001811589	0.052800294	0.023786553	0.056925016	0.052347685	0.267013836	5.940217841	0.537525921	1.005618003	5.059120413	0.631591942	0.873096069	4.430615499	1.751331713
13/09/2011	4	3.43389E-05	0.0857348	0.064401195	0.000204373	0.000628022	0.061097206	0.028948673	0.065992121	0.058941102	0.267048175	6.025952641	0.601927117	1.005822376	5.059748435	0.692689147	0.902044741	4.49660762	1.810272815
14/09/2011	4	0.000250024	0.078591896	0.059666	0.000315866	0.002691739	0.056886816	0.02597701	0.060835685	0.055235787	0.267298199	6.104544537	0.661593116	1.006138242	5.062440174	0.749575963	0.928021751	4.557443305	1.865508601
15/09/2011	4	0.000465709	0.071448993	0.054930805	0.000427358	0.004755456	0.052676426	0.023005346	0.055679249	0.051530471	0.267763908	6.17599353	0.716523921	1.0065656	5.06719563	0.802252389	0.951027097	4.613122554	1.917039073
16/09/2011	4	0.000681395	0.06430609	0.050195609	0.000538851	0.006819174	0.048466036	0.020033683	0.050522813	0.047825156	0.268445303	6.24029962	0.76671953	1.007104451	5.074014804	0.850718424	0.97106078	4.663645367	1.964864229
17/09/2011	4	0.00089708	0.057163187	0.045460414	0.000650344	0.008882891	0.044255646	0.01706202	0.045366377	0.044119841	0.269342383	6.297462807	0.812179945	1.007754795	5.082897695	0.89497407	0.9881228	4.709011744	2.00898407
18/09/2011	4	0.001112765	0.050020283	0.040725219	0.000761837	0.010946609	0.040045256	0.014090357	0.040209941	0.040414525	0.270455148	6.34748309	0.852905163	1.008516632	5.093844304	0.935019327	1.002213157	4.749221685	2.049398595
19/09/2011	4	0.00132845	0.04287738	0.035990024	0.00087333	0.013010326	0.035834866	0.011118694	0.035053505	0.03670921	0.271783598	6.39036047	0.888895187	1.009389962	5.10685463	0.970854193	1.013331851	4.78427519	2.086107805
20/09/2011	4	0.001544135	0.035734477	0.031254828	0.000984822	0.015074043	0.031624476	0.00814703	0.029897069	0.033003895	0.273327733	6.426094947	0.920150015	1.010374784	5.121928673	1.002478669	1.021478881	4.81417226	2.1191117
21/09/2011	4	0.001759821	0.028591574	0.026519633	0.001096315	0.017137761	0.027414086	0.005175367	0.024740633	0.02929858	0.275087554	6.454686521	0.946669648	1.011471099	5.139066434	1.029892756	1.026654248	4.838912893	2.14841028
22/09/2011	4	0.001975506	0.02144867	0.021784438	0.001207808	0.019201478	0.023203697	0.002203704	0.019584197	0.025593264	0.277063059	6.476135191	0.968454086	1.012678907	5.158267912	1.053096452	1.028857952	4.85849709	2.174003544
23/09/2011	4	0.001936107	0.020885489	0.020694958	0.00131546	0.018294114	0.022338604	0.002593852	0.019558115	0.025269202	0.278999166	6.49702068	0.989149045	1.013994367	5.176562026	1.075435056	1.031451804	4.878055205	2.199272746
24/09/2011	4	0.001896708	0.020322307	0.019605479	0.001423111	0.01738675	0.021473511	0.002984001	0.019532032	0.024945139	0.280895874	6.517342987	1.008754524	1.015417478	5.193948777	1.096908567	1.034435805	4.897587236	2.224217884
25/09/2011	4	0.001857309	0.019759125	0.018516	0.001530763	0.016479387	0.020608418	0.003374149	0.019505949	0.024621076	0.282753184	6.537102112	1.027270524	1.016948241	5.210428163	1.117516985	1.037809954	4.917093186	2.248838961
26/09/2011	4	0.001817911	0.019195943	0.01742652	0.001638415	0.015572023	0.019743325	0.003764298	0.019479867	0.024297013	0.284571094	6.556298054	1.044697044	1.018586655	5.226000186	1.13726031	1.041574252	4.936573052	2.273135974
27/09/2011	4	0.001778512	0.018632761	0.016337041	0.001746066	0.014664659	0.018878232	0.004154446	0.019453784	0.023972951	0.286349606	6.574930816	1.061034085	1.020332722	5.240664845	1.156138542	1.045728698	4.956026836	2.297108925
28/09/2011	4	0.001739113	0.018069579	0.015247562	0.001853718	0.013757295	0.018013139	0.004544594	0.019427701	0.023648888	0.288088719	6.593000395	1.076281647	1.02218644	5.25442214	1.174151682	1.050273292	4.975454537	2.320757813
29/09/2011	4	0.001699714	0.017506397	0.014158082	0.00196137	0.012849931	0.017148047	0.004934743	0.019401619	0.023324825	0.289788433	6.610506792	1.090439729	1.02414781	5.267272071	1.191299728	1.055208035	4.994856156	2.344082638
30/09/2011	4	0.002277529	0.013785307	0.039125436	0.002958682	0.009877643	0.058017607	0.007826674	0.023183483	0.04923567	0.292065962	6.624292099	1.129565165	1.027106492	5.277149714	1.249317336	1.063034709	5.018039639	2.393318308
1/10/2011	4	0.002855345	0.010064217	0.06409279	0.003955994	0.006905355	0.098887168	0.010718604	0.026965347	0.075146515	0.294921307	6.634356317	1.193657956	1.031062486	5.284055068	1.348204504	1.073753313	5.045004986	2.468464822
2/10/2011	4	0.00343316	0.006343128	0.089060145	0.004953306	0.003933066	0.139756729	0.013610535	0.030747212	0.101057359	0.298354467	6.640699445	1.2827181	1.036015792	5.287988134	1.487961233	1.087363848	5.075752198	2.569522182
3/10/2011	4	0.004010975	0.002622038	0.114027499	0.005950619	0.000960778	0.18062629	0.016502466	0.034529076	0.126968204	0.302365442	6.643321482	1.396745599	1.041966411	5.288948913	1.668587523	1.103866314	5.110281274	2.696490386
4/10/2011	4	0.003298467	0.006042091	0.082996525	0.005281293	0.005052128	0.135609955	0.012990022	0.031592601	0.099440859	0.305663909	6.649363574	1.479742124	1.047247704	5.29400104	1.804197478	1.116856336	5.141873875	2.795931245
5/10/2011	4	0.002585958	0.009462145	0.051965551	0.004611968	0.009143477	0.09059362	0.009477577	0.028656126	0.071913514	0.308249866	6.658825719	1.531707676	1.051859672	5.303144517	1.894791098	1.126333913	5.170530001	2.867844759
6/10/2011	4	0.001873449	0.012882199	0.020934578	0.003942642	0.013234827	0.045577286	0.005965133	0.025719651	0.044386169	0.310123316	6.671707918	1.552642253	1.055802315	5.316379344	1.940368384	1.132299046	5.196249652	2.912230927
7/10/2011	4	0.002171979	0.013689204	0.016720633	0.003065739	0.017828922	0.03601371	0.005480551	0.022128539	0.035810872	0.312295294	6.685397121	1.569362886	1.058868054	5.334208266	1.976382094	1.137779597	5.218378191	2.9480418
8/10/2011	4	0.002470508	0.014496209	0.012506688	0.002188836	0.022423018	0.026450134	0.00499597	0.018537427	0.027235576	0.314765803	6.69989333	1.581869574	1.06105689	5.356631284	2.002832228	1.142775567	5.236915617	2.975277376
9/10/2011	4	0.002769038	0.015303214	0.008292743	0.001311933	0.027017113	0.016886558	0.004511388	0.014946315	0.01866028	0.31753484	6.715196544	1.590162317	1.062368822	5.383648397	2.019718786	1.147286955	5.251861932	2.993937656
10/10/2011	4	0.003067567	0.016110219	0.004078798	0.000435029	0.031611209	0.007322982	0.004026806	0.011355203	0.010084983	0.320602408	6.731306763	1.594241115	1.062803852	5.415259607	2.027041768	1.151313761	5.263217135	3.004022639
11/10/2011	4	0.002777511	0.016498828	0.004402865	0.000464824	0.030773469	0.007947964	0.003913691	0.012596023	0.010784232	0.323379919	6.747805591	1.59864398	1.063268675	5.446033075	2.034989732	1.155227452	5.275813158	3.014806871
12/10/2011	4	0.002487455	0.016887437	0.004726932	0.000494618	0.029935729	0.008572947	0.003800576	0.013836844	0.01148348	0.325867374	6.764693029	1.603370912	1.063763293	5.475968804	2.043562679	1.159028028	5.289650002	3.02629035
13/10/2011	4	0.002197399	0.017276046	0.005051	0.000524412	0.029097989	0.009197929	0.003687461	0.015077665	0.012182728	0.328064774	6.781969075	1.608421912	1.064287705	5.505066793	2.052760608	1.162715489	5.304727667	3.038473079
14/10/2011	4	0.001907343	0.017664656	0.005375067	0.000554206	0.028260248	0.009822912	0.003574346	0.016318486	0.012881976	0.329972117	6.799633731	1.613796979	1.064841911	5.533327041	2.06258352	1.166289834	5.321046152	3.051355055
15/10/2011	4	0.001617288	0.018053265	0.005699134	0.000584	0.027422508	0.010447894	0.003461231	0.017559306	0.013581225	0.331589405	6.817686996	1.619496112	1.065425911	5.560749549	2.073031414	1.169751065	5.338605458	3.064936279
16/10/2011	4	0.001327232	0.018441874	0.006023201	0.000613794	0.026584768	0.011072876	0.003348115	0.018800127	0.014280473	0.332916636	6.836128869	1.625519314	1.066039706	5.587334317	2.08410429	1.17309918	5.357405585	3.079216752
17/10/2011	4	0.001037176	0.018830483	0.006347268	0.000643589	0.025747028	0.011697859	0.003235	0.020040948	0.014979721	0.333953812	6.854959352	1.631866582	1.066683294	5.613081345	2.095802149	1.17633418	5.377446533	3.094196473
18/10/2011	4	0.00074712	0.019219092	0.006671335	0.000673383	0.024909288	0.012322841	0.003121885	0.021281768	0.015678969	0.334700931	6.874178445	1.638537917	1.067356677	5.637990633	2.10812499	1.179456066	5.398728302	3.109875443
19/10/2011	4	0.000457064	0.019607701	0.006995403	0.000703177	0.024071547	0.012947824	0.00300877	0.022522589	0.016378218	0.335157995	6.893786146	1.64553332	1.068059854	5.66206218	2.121072814	1.182464836	5.421250891	3.12625366
20/10/2011	4	0.000167008	0.01999631	0.00731947	0.000732971	0.023233807	0.013572806	0.002895655	0.02376341	0.017077466	0.335325003	6.913782456	1.65285279	1.068792825	5.685295987	2.13464562	1.18536049	5.445014301	3.143331126
21/10/2011	4	-0.000123048	0.02038492	0.007643537	0.000762765	0.022396067	0.014197788	0.00278254	0.025004231	0.017776714	0.335201955	6.934167376	1.660496327	1.06955559	5.707692054	2.148843408	1.18814303	5.470018531	3.16110784
22/10/2011	4	0.000330118	0.019953034	0.008854601	0.001281528	0.021004218	0.015845618	0.003169916	0.026004724	0.018224601	0.335532073	6.95412041	1.669350928	1.070837118	5.728696272	2.164689026	1.191312946	5.496023255	3.179332441
23/10/2011	4	0.000783284	0.019521148	0.010065665	0.00180029	0.01961237	0.017493448	0.003557292	0.027005217	0.018672487	0.336315357	6.973641558	1.679416593	1.072637408	5.748308642	2.182182475	1.194870237	5.523028473	3.198004928
24/10/2011	4	0.00123645	0.019089263	0.011276729	0.002319052	0.018220521	0.019141278	0.003944668	0.02800571	0.019120374	0.337551807	6.992730821	1.690693323	1.07495646	5.766529163	2.201323752	1.198814905	5.551034183	3.217125301
25/10/2011	4	0.001689616	0.018657377	0.012487794	0.002837814	0.016828672	0.020789108	0.004332043	0.029006204	0.01956826	0.339241423	7.011388198	1.703181116	1.077794274	5.783357835	2.22211286	1.203146948	5.580040387	3.236693561
26/10/2011	4	0.002142782	0.018225491	0.013698858	0.003356577	0.015436823	0.022436938	0.004719419	0.030006697	0.020016146	0.341384205	7.029613689	1.716879974	1.081150851	5.798794658	2.244549798	1.207866368	5.610047084	3.256709708
27/10/2011	4	0.002595948	0.017793606	0.014909922	0.003875339	0.014044975	0.024084767	0.005106795	0.03100719	0.020464033	0.343980153	7.047407294	1.731789896	1.08502619	5.812839633	2.268634565	1.212973163	5.641054274	3.277173741
28/10/2011	4	0.003049114	0.01736172	0.016120986	0.004394101	0.012653126	0.025732597	0.005494171	0.032007684	0.020911919	0.347029267	7.064769014	1.747910882	1.089420291	5.825492759	2.294367163	1.218467334	5.673061958	3.29808566
29/10/2011	4	0.002871963	0.015794126	0.014166461	0.003908435	0.012018051	0.02344888	0.004880993	0.029104093	0.019128842	0.34990123	7.08056314	1.762077343	1.093328726	5.837510809	2.317816043	1.223348327	5.70216605	3.317214502
30/10/2011	4	0.002694812	0.014226532	0.012211935	0.003422769	0.011382976	0.021165163	0.004267815	0.026200502	0.017345765	0.352596042	7.094789673	1.774289278	1.096751495	5.848893785	2.338981206	1.227616142	5.728366552	3.334560267
31/10/2011	4	0.002517661	0.012658939	0.01025741	0.002937102	0.0107479	0.018881446	0.003654636	0.023296911	0.015562687	0.355113703	7.107448611	1.784546688	1.099688598	5.859641685	2.357862652	1.231270778	5.751663462	3.350122954
1/11/2011	4	0.00234051	0.011091345	0.008302885	0.002451436	0.010112825	0.016597729	0.003041458	0.02039332	0.01377961	0.357454213	7.118539956	1.792849573	1.102140034	5.869754511	2.37446038	1.234312236	5.772056782	3.363902563
2/11/2011	4	0.002163359	0.009523751	0.006348359	0.00196577	0.00947775	0.014314012	0.002428279	0.017489729	0.011996532	0.359617573	7.128063707	1.799197932	1.104105804	5.879232261	2.388774392	1.236740515	5.789546511	3.375899096
3/11/2011	4	0.001986208	0.007956157	0.004393834	0.001480104	0.008842675	0.012030294	0.001815101	0.014586138	0.010213455	0.361603781	7.136019864	1.803591766	1.105585907	5.888074936	2.400804686	1.238555616	5.804132649	3.38611255
4/11/2011	4	0.002099628	0.008385259	0.006082837	0.003642104	0.012118677	0.013992381	0.006604034	0.018428738	0.014087738	0.363703408	7.144405123	1.809674603	1.109228012	5.900193612	2.414797067	1.24515965	5.822561387	3.400200288
5/11/2011	4	0.002213047	0.008814361	0.00777184	0.005804105	0.015394679	0.015954468	0.011392968	0.022271339	0.01796202	0.365916455	7.153219484	1.817446443	1.115032116	5.915588291	2.430751535	1.256552618	5.844832726	3.418162308
6/11/2011	4	0.002326467	0.009243463	0.009460844	0.007966105	0.01867068	0.017916555	0.016181901	0.026113939	0.021836303	0.368242922	7.162462946	1.826907287	1.122998222	5.934258971	2.44866809	1.272734519	5.870946665	3.439998611
7/11/2011	4	0.002439886	0.009672564	0.011149847	0.010128106	0.021946682	0.019878642	0.020970834	0.02995654	0.025710586	0.370682809	7.172135511	1.838057134	1.133126327	5.956205653	2.468546732	1.293705353	5.900903205	3.465709198
8/11/2011	4	0.002553306	0.010101666	0.01283885	0.012290106	0.025222684	0.021840729	0.025759768	0.03379914	0.029584869	0.373236114	7.182237177	1.850895984	1.145416434	5.981428337	2.490387461	1.319465121	5.934702345	3.495294066
9/11/2011	4	0.002569509	0.010162967	0.013080136	0.012598964	0.025690684	0.022121027	0.026443901	0.034348083	0.030138338	0.375805623	7.192400144	1.863976121	1.158015397	6.007119022	2.512508488	1.345909022	5.969050428	3.525432404
10/11/2011	4	0.002666726	0.010530768	0.014527853	0.014452107	0.028498686	0.023802816	0.030548701	0.037641741	0.033459152	0.378472349	7.202930912	1.878503974	1.172467504	6.035617707	2.536311303	1.376457723	6.006692169	3.558891556
11/11/2011	4	0.002359617	0.010373017	0.012650344	0.012719008	0.02540997	0.020697841	0.026558052	0.033998708	0.029353729	0.380831965	7.213303929	1.891154318	1.185186512	6.061027677	2.557009144	1.403015774	6.040690877	3.588245285
12/11/2011	4	0.002052508	0.010215267	0.010772835	0.010985908	0.022321254	0.017592866	0.022567403	0.030355675	0.025248307	0.382884473	7.223519196	1.901927153	1.19617242	6.083348931	2.574602011	1.425583177	6.071046552	3.613493592
