Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress,AccumTT,GrainTempFactor
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),(),(oCd),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.21991800,0.19341500,0.19756700,0.18812300,0.18701800,0.19001000,0.19606100,0.21294500,0.21992400,0.20406700,20.17323900,15.12706500,7.04436000,14.64127900,14.43069500,14.61282700,6.21836700,6.21440100,7.22460400,7.23426200,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
30/01/1986,94,8.63970200,5884.17199900,771.32552700,588.41720000,187.91776300,68.01693800,359.53065700,28.80801500,127.05215500,7.37574800,1.99192800,1.43362900,3.95494100,0.08247800,1.81684600,1.43000000,685.97760600,185.21326900,12.71231800,0.83695200,0.06299800,67.90237800,1.71291500,0.97459400,0.21592200,4004.55726200,301.42550200,2000.00000000,13.04434000,1.00000000,1.00000000,0.34195100,0.36235600,2.32224900,0.05164300,0.37935700,0.40429300,0.86120000,0.59002800,0.03572800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.32224900,776.35430300,0.13506200,0.13506200,0.00000000,1.00000000,0.14593900,0.18362600,0.19649400,0.20951900,0.22621900,0.21712400,0.20225900,0.20944000,0.21479400,0.20874600,11.62165900,9.35438700,11.55475100,26.55490100,24.19241000,20.96663500,10.07872500,9.59411600,12.46470700,12.98614400,0.06828300,0.13506200,12.94797200,12.61901100,0.97770500,1.00000000,1111.96015300,1.00000000
31/01/1986,95,8.66623600,5947.87863500,783.54521400,594.78786000,193.97199400,67.81173000,359.53065700,28.80801500,133.42281800,7.42809200,2.05610300,1.43006100,3.91971800,0.07894500,1.90794600,1.43000000,685.97760600,194.50025400,12.71231800,0.83442700,0.06552300,65.28973000,1.71382300,1.00000000,0.22432000,3992.47547600,313.50728800,2000.00000000,13.45286100,1.00000000,1.00000000,0.34112000,0.36235600,2.12685400,0.02972600,0.33815600,0.36141700,0.77236700,0.53757000,0.03467600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.07391200,776.35430300,0.12050300,0.12050300,0.00000000,1.00000000,0.14351300,0.17996700,0.19271600,0.20564300,0.22325300,0.21695500,0.20239600,0.20942600,0.21475600,0.20878200,11.64760000,9.23665800,11.36364500,26.08783500,23.88657400,20.95447700,10.09096800,9.59437900,12.46538400,12.99042600,0.06815900,0.12050300,12.80073100,13.12750500,0.97777200,1.00000000,1125.41301400,1.00000000
01/02/1986,96,8.69163100,6008.84858600,794.21331600,600.88486000,198.73949300,67.61533800,359.53065700,28.80801500,139.51981400,7.48660500,2.10663900,1.42664400,3.89419600,0.07579200,1.99513300,1.43000000,685.97760600,203.38829200,12.71231800,0.83201100,0.06794000,62.93294900,1.71469500,0.87310200,0.23219100,3980.91269500,325.07006900,2000.00000000,12.87495800,1.00000000,1.00000000,0.34032300,0.36235600,1.95112300,0.01086600,0.31778000,0.34060100,0.73031900,0.51618600,0.03537100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.95112300,776.35430300,0.11316000,0.11316000,0.00000000,1.00000000,0.14125000,0.17654500,0.18916900,0.20199300,0.22043500,0.21675300,0.20253000,0.20941100,0.21471900,0.20881800,11.67686600,9.12533500,11.18339800,25.64751400,23.59586700,20.93890000,10.10298400,9.59468300,12.46606600,12.99469200,0.05464800,0.11316000,12.88788600,11.25243800,0.97783600,1.00000000,1138.28797200,1.00000000
02/02/1986,97,8.71701600,6069.79706400,802.72977000,606.97971000,201.35742300,67.41901400,359.53065700,28.80801500,145.61466100,7.55852400,2.13438900,1.42322700,3.88190900,0.07284200,2.08229000,1.43000000,685.97760600,212.27320000,12.71231800,0.82959500,0.07035500,60.79628000,1.71556800,0.67789700,0.23990000,3969.35398600,336.62877800,2000.00000000,12.87042400,1.00000000,1.00000000,0.33952600,0.36235600,1.79289700,0.00000000,0.29049800,0.31236500,0.67209400,0.48278600,0.03515300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.79289700,776.35430300,0.10388300,0.10388300,0.00000000,1.00000000,0.13909700,0.17340700,0.18592200,0.19864500,0.21781800,0.21652700,0.20266000,0.20939800,0.21468200,0.20885400,11.70825700,9.02351800,11.01847000,25.24386600,23.32625200,20.92087600,10.11475400,9.59503100,12.46676500,12.99894700,0.03196300,0.10388300,13.43899800,9.11025600,0.97790000,1.00000000,1151.15839600,1.00000000
03/02/1986,98,8.74459700,6136.01728800,810.77054600,613.60173000,202.98948100,67.20571000,359.53065700,28.80801500,152.23668400,7.63310300,2.15168800,1.41951100,3.86479100,0.06984400,2.17698500,1.43000000,685.97760600,221.92660900,12.71231800,0.82697000,0.07298000,58.94773900,1.71652000,0.65867300,0.24810300,3956.79550500,349.18725900,2000.00000000,13.98365300,1.00000000,1.00000000,0.33865900,0.36235600,1.65725900,0.00000000,0.26544000,0.28649900,0.61864900,0.45175300,0.03491800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.65725900,776.35430300,0.09614800,0.09614800,0.00000000,1.00000000,0.13695900,0.17052600,0.18294700,0.19557200,0.21538700,0.21628200,0.20278700,0.20938500,0.21464500,0.20888900,11.73727400,8.93040700,10.86759800,24.87365300,23.07600200,20.90092300,10.12626400,9.59542700,12.46749300,13.00320000,0.02156900,0.09614800,13.14277200,8.65679500,0.97796900,1.00000000,1165.14204800,1.00000000
04/02/1986,99,8.77174800,6201.20398800,820.69601600,620.12040000,206.60625500,66.99573500,359.53065700,28.80801500,158.75535400,7.67946300,2.19002600,1.41585100,3.82067900,0.06709900,2.27020200,1.43000000,685.97760600,231.42935300,12.71231800,0.82438600,0.07556400,57.23881700,1.71746100,0.96379000,0.25600700,3944.43302900,361.54973500,2000.00000000,13.76540400,1.00000000,1.00000000,0.33780400,0.36235600,1.53233500,0.00000000,0.24241900,0.26278900,0.56956300,0.42289600,0.03466800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.53233500,776.35430300,0.08900100,0.08900100,0.00000000,1.00000000,0.13484200,0.16787800,0.18022100,0.19275000,0.21312700,0.21602200,0.20291000,0.20937300,0.21460900,0.20892500,11.76438200,8.84363600,10.72885200,24.53335000,22.84330400,20.87938300,10.13750000,9.59585400,12.46821400,13.00742800,0.04264100,0.08900100,10.93747100,10.54142300,0.97803700,1.00000000,1178.90745300,1.00000000
05/02/1986,100,8.79957800,6268.02240000,829.04604800,626.80224000,208.48967800,66.78050400,359.53065700,28.80801500,165.43719500,7.67946300,2.18564600,1.41209700,3.72774900,0.06447900,2.36575200,1.43000000,685.97760600,241.16996500,12.71231800,0.82173800,0.07821200,55.65802400,1.71842800,0.75354400,0.26393800,3931.76110400,374.22166000,2000.00000000,14.10997100,1.00000000,1.00000000,0.33692600,0.36235600,1.41721800,0.00000000,0.22126200,0.24104700,0.52446000,0.39604100,0.03440600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.41721700,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.13274900,0.16544500,0.17772000,0.19015600,0.21102300,0.21575100,0.20303000,0.20936100,0.21457300,0.20896000,11.78995000,8.88052700,10.74525000,24.55459400,22.83915500,20.87324700,10.14844100,9.59631800,12.46894600,13.01164400,0.02434400,0.00000000,11.91499200,8.97847600,0.97810700,1.00000000,1193.01742400,1.00000000
06/02/1986,101,8.82360600,6325.71033000,835.37043200,632.57103000,209.23108900,66.59468300,359.53065700,28.80801500,171.20598800,7.67946300,2.18127500,1.40885400,3.64735700,0.06237600,2.44824600,1.43000000,685.97760600,249.57955800,12.71231800,0.81945200,0.08049900,54.19494200,1.71926500,0.57219400,0.27065100,3920.82074900,385.16201500,2000.00000000,12.18189700,1.00000000,1.00000000,0.33616800,0.36235600,1.31108600,0.00000000,0.20181300,0.22110200,0.48300300,0.37103100,0.03413600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.31108600,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.13068400,0.16320800,0.17542700,0.18777300,0.20906400,0.21547000,0.20314700,0.20935000,0.21453700,0.20899500,11.81461000,8.91310700,10.76018300,24.57468400,22.83638600,20.86606400,10.15909800,9.59681600,12.46968000,13.01584300,0.03662300,0.00000000,12.10635000,6.92718400,0.97816800,1.00000000,1205.19932100,1.00000000
07/02/1986,102,8.84922700,6376.62397300,839.84518700,637.66240000,208.81262700,66.39653600,358.47055700,28.80801500,177.35745200,7.67946300,2.17691200,1.40539400,3.56149700,0.06027100,2.53621200,1.43000000,685.97760600,258.54700000,12.71231800,0.81701300,0.08293700,52.84006100,1.72016000,0.37334500,0.27813700,3909.15466900,396.82809500,2000.00000000,12.98997900,1.00000000,1.00000000,0.33535800,0.36235600,1.21319500,0.00000000,0.18392500,0.20280000,0.44488600,0.34772500,0.03385900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.21319500,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.12864800,0.16115100,0.17332200,0.18558100,0.20723800,0.21518200,0.20326000,0.20933900,0.21450200,0.20903000,11.83856100,8.94258200,10.77413300,24.59395400,22.83484600,20.85816400,10.16947000,9.59735700,12.47044500,13.02004100,0.03657500,0.00000000,13.63717400,5.09136400,0.97823200,1.00000000,1218.18930000,1.00000000
08/02/1986,103,8.87581800,6427.94128300,844.35364300,642.79413000,208.39500200,66.19088600,357.21790400,28.80801500,183.74183500,7.67946300,2.17255900,1.40180000,3.47020000,0.06027100,2.62750800,1.43000000,685.97760600,267.85398500,12.71231800,0.81448300,0.08546800,51.58473000,1.72109200,0.38920100,0.28584900,3897.04686400,408.93590000,2000.00000000,13.48183300,1.00000000,1.00000000,0.33451600,0.36235600,1.12286800,0.00000000,0.16746700,0.18600200,0.40983000,0.32599200,0.03357700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.12286800,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.12664200,0.15925900,0.17139000,0.18356500,0.20553600,0.21488900,0.20336900,0.20932900,0.21446600,0.20906400,11.86197800,8.96854700,10.78691000,24.61220200,22.83426500,20.84968200,10.17956100,9.59793500,12.47122800,13.02423100,0.03650100,0.00000000,13.18530700,5.13173100,0.97829900,1.00000000,1231.67113300,1.00000000
09/02/1986,104,8.90089600,6472.13891000,848.16267200,647.21389000,207.97821200,65.99694300,355.61671600,28.80801500,189.76278700,7.67946300,2.16821300,1.39840800,3.38410100,0.06027100,2.71360800,1.43000000,685.97760600,276.63116900,12.71231800,0.81209600,0.08785400,50.42102200,1.72197400,0.35842500,0.29319900,3885.62829800,420.35446600,2000.00000000,12.71437700,1.00000000,1.00000000,0.33372200,0.36235600,1.03948900,0.00000000,0.15231500,0.17058000,0.37758500,0.30571700,0.03329200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.03948900,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.12466800,0.15751600,0.16961700,0.18171100,0.20394800,0.21459200,0.20347500,0.20931900,0.21443200,0.20909900,11.88500300,8.99181400,10.79803300,24.62966900,22.83458300,20.84079600,10.18937200,9.59855800,12.47204900,13.02842600,0.03642800,0.00000000,12.33105100,4.41976300,0.97836200,1.00000000,1244.38551100,1.00000000
10/02/1986,105,8.93045200,6519.80366800,852.20733000,651.98037000,207.56225500,65.69108100,353.28697000,28.80801500,196.85900800,7.67946300,2.16387700,1.39305700,3.28262500,0.06027100,2.81508400,1.43000000,685.97760600,286.97585200,12.71231800,0.80833300,0.09161800,49.34171600,1.72337000,0.35557900,0.30194000,3867.62039400,438.36237100,2000.00000000,14.98501300,1.00000000,0.99347900,0.33246700,0.36235600,0.96249500,0.00000000,0.13836000,0.15641900,0.34792000,0.28679200,0.03300400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.96249500,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.12272600,0.15591100,0.16798800,0.18000500,0.20246500,0.21429300,0.20357800,0.20931000,0.21439700,0.20913300,11.90776300,9.00985800,10.80717900,24.64642000,22.83569000,20.83164200,10.19890900,9.59923000,12.47291500,13.03263100,0.03635600,0.00000000,13.40482400,4.76647600,0.97846200,1.00000000,1259.37052300,1.00000000
11/02/1986,106,8.95678600,6554.35279000,854.91854400,655.43528000,207.14713100,65.36250700,350.41927200,28.80801500,203.18161900,7.67946300,2.15954900,1.38730200,3.19221100,0.06027100,2.90549700,1.43000000,685.97760600,296.19278700,12.71231800,0.80429000,0.09566100,48.34016800,1.72487800,0.25403000,0.30999500,3848.27532400,457.70744000,2000.00000000,13.35138900,1.00000000,0.93030300,0.33111600,0.36235600,0.89137200,0.00000000,0.12550100,0.14341400,0.32062500,0.26911900,0.03271400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.89137200,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.12081600,0.15443300,0.16649300,0.17843600,0.20108100,0.21399200,0.20367700,0.20930200,0.21436300,0.20916700,11.93035800,9.02315800,10.81493000,24.66144400,22.83752400,20.82235300,10.20817900,9.59995700,12.47384400,13.03685500,0.03628300,0.00000000,13.60040300,3.45491200,0.97856900,1.00000000,1272.72191200,1.00000000
12/02/1986,107,8.98319500,6585.34757600,857.27421800,658.53476000,206.73283600,65.03299700,347.17812400,28.80801500,209.52224500,7.67946300,2.15523000,1.38152400,3.10154000,0.06027100,2.99616800,1.43000000,685.97760600,305.43598300,12.71231800,0.80023500,0.09971500,47.41030400,1.72639900,0.23491400,0.31816400,3828.87513600,477.10762800,2000.00000000,13.38943000,1.00000000,0.87178000,0.32975900,0.36235600,0.82565200,0.00000000,0.11364400,0.13146900,0.29550800,0.25260700,0.03242400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.82565200,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.11893900,0.15306900,0.16511900,0.17699200,0.19978800,0.21369100,0.20377200,0.20929300,0.21432900,0.20920000,11.95287200,9.03279400,10.82158500,24.67486600,22.83982100,20.81292900,10.21718200,9.60072300,12.47480000,13.04107800,0.03621000,0.00000000,13.19409300,3.09947900,0.97867600,1.00000000,1286.11134200,1.00000000
13/02/1986,108,9.00000000,6614.45160400,855.99061600,661.44516000,206.31937100,61.25245800,347.17812400,28.80801500,212.43264800,7.67946300,2.15092000,1.31516900,3.05992200,0.06027100,3.03778700,1.43000000,685.97760600,309.67869200,12.71231800,0.75371500,0.14623500,46.54654800,1.74491500,0.21888700,0.32116400,3606.29254100,699.69022300,2000.00000000,13.72004800,1.00000000,0.81754400,0.31398600,0.36235600,0.76490400,0.00000000,0.10270600,0.12049500,0.27239300,0.23717600,0.03213400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.76490400,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.11709400,0.15181100,0.16385700,0.17566300,0.19857900,0.21338900,0.20386500,0.20928500,0.21429500,0.20923400,11.97538200,9.03943100,10.82734100,24.68706300,22.84250600,20.80344200,10.22592600,9.60152800,12.47578700,13.04530100,0.03613800,0.00000000,13.29635400,2.91040300,0.97994200,1.00000000,1299.83139100,1.00000000
14/02/1986,109,9.58294600,6647.87637300,855.02411400,664.78764000,205.90673200,57.35611800,347.17812400,28.80801500,215.77512400,7.67946300,2.14661800,1.24589300,3.01212400,0.06027100,3.08558400,1.43000000,685.97760600,314.55126600,12.71231800,0.70577000,0.19418000,45.74378200,1.76529400,0.27780200,0.32457800,3376.89209400,929.09067000,2000.00000000,14.03709000,1.00000000,0.76726100,0.29734200,0.36235600,0.70873300,0.00000000,0.09260800,0.11041400,0.25111700,0.22274900,0.03184400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.70873300,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.11528100,0.15065000,0.16269800,0.17443900,0.19744900,0.21308900,0.20395400,0.20927800,0.21426200,0.20926700,11.99795100,9.04346500,10.83232100,24.69826500,22.84546500,20.79391500,10.23441400,9.60236500,12.47679300,13.04952000,0.03606600,0.00000000,12.03184800,3.34247700,0.98125000,1.00000000,1313.86848100,1.00000000
15/02/1986,110,9.98660000,6675.89275800,857.41393900,667.58928000,205.49491900,57.35611800,347.17812400,28.80801500,218.57676300,7.67946300,2.14232500,1.24589300,2.97206100,0.06027100,3.12564800,1.43000000,685.97760600,318.63542000,12.71231800,0.70577000,0.19418000,44.99730000,1.76529400,0.23777500,0.32741200,3376.89209400,929.09067000,2000.00000000,13.32059800,1.00000000,0.72062300,0.29734200,0.36235600,0.65677800,0.00000000,0.08328200,0.10115100,0.23153400,0.20925500,0.03155600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.65677800,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.11349900,0.14957700,0.16163200,0.17331300,0.19639200,0.21278900,0.20404000,0.20927100,0.21422900,0.20930000,12.02063500,9.04514100,10.83660100,24.70861600,22.84853200,20.78435300,10.24264900,9.60322300,12.47780200,13.05372000,0.03599300,0.00000000,11.78271700,2.80163800,0.98125000,1.00000000,1327.18907900,1.00000000
16/02/1986,111,10.00000000,6675.89275800,855.37761500,667.58928000,207.56739600,53.24731600,347.17812400,28.80801500,218.57676300,7.67946300,2.13804000,1.17180900,2.97206100,0.06027100,3.12564800,1.43000000,685.97760600,318.63542000,12.71231800,0.65521100,0.24473900,44.30277000,1.78844400,0.20903300,0.32741200,3134.98277000,1170.99999400,2000.00000000,12.94468700,1.00000000,0.67734800,0.27935300,0.36235600,0.60870900,0.00000000,0.07466100,0.09263900,0.21350700,0.19663200,0.03126900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.60870900,776.35430300,0.00000000,0.00000000,0.00000000,0.00000000,0.11175000,0.14858600,0.16065300,0.17227700,0.19540300,0.21249100,0.20412200,0.20926400,0.21419600,0.20933300,12.04348300,9.04464600,10.84024100,24.71821400,22.85146100,20.77478400,10.25063400,9.60409900,12.47880900,13.05790300,0.06224600,0.00000000,11.88075100,2.48346800,0.98263300,1.00000000,1327.63126400,1.00000000
17/02/1986,112,12.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,0.24217500,0.00000000,0.00000000,0.00000000,0.00000000,13.86045800,1.00000000,0.63717800,0.00000000,0.00000000,0.56421900,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11003100,0.14766900,0.15975400,0.17132200,0.19447700,0.21219500,0.20420200,0.20925800,0.21416400,0.20936600,12.06653600,9.04213100,10.84329100,24.72713900,22.85433000,20.76522600,10.25837400,9.60499100,12.47981300,13.06206600,0.08983100,0.00000000,0.00000000,0.00000000,0.98391000,1.00000000,1327.63126400,1.00000000
18/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10834300,0.14741400,0.15970300,0.17135200,0.19448000,0.21205500,0.20427900,0.20925200,0.21413100,0.20939800,12.08982900,9.03452900,10.84300200,24.72964900,22.82463800,20.73568000,10.26587100,9.60588700,12.48079600,13.06619800,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
19/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10669500,0.14714800,0.15965100,0.17138100,0.19448200,0.21191700,0.20435400,0.20924600,0.21409900,0.20943100,12.11390400,9.02347100,10.84027300,24.69853400,22.78152800,20.69438600,10.27323000,9.60680300,12.48178800,13.07032000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
20/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10508500,0.14687200,0.15959800,0.17141000,0.19448300,0.21178100,0.20442700,0.20924000,0.21406800,0.20946300,12.13871000,9.00961400,10.82454500,24.66791500,22.73939900,20.65482100,10.28045100,9.60774100,12.48279600,13.07443400,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
21/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10351200,0.14658700,0.15954400,0.17143900,0.19448300,0.21164700,0.20449800,0.20923500,0.21403600,0.20949500,12.16420300,8.99350200,10.80591900,24.63807700,22.69844800,20.61700800,10.28753700,9.60869600,12.48381000,13.07853600,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
22/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10197400,0.14629400,0.15948800,0.17146700,0.19448200,0.21151600,0.20456800,0.20923000,0.21400500,0.20952600,12.19033800,8.96918900,10.78791100,24.60926400,22.65892000,20.58098400,10.29448800,9.60965800,12.48481900,13.08261800,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
23/02/1986,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.65622900,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06668900,0.08481600,0.19691200,0.18481900,0.03098400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56421900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10047000,0.14599200,0.15943100,0.17149400,0.19448100,0.21138600,0.20463600,0.20922600,0.21397500,0.20955800,12.21705800,8.94061800,10.77012100,24.58075300,22.62003100,20.54626500,10.30131400,9.61064600,12.48585400,13.08669900,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
