Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),()
16/12/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.16857700,0.19780800,0.21251500,0.23902200,0.26328200,0.21796400,21.37761700,21.19908700,13.99479900,14.64072300,14.54804200,14.68466900,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
17/01/1986,31,5.37983200,801.04112800,112.78213500,80.10411000,33.57499100,61.30867800,15.01603600,2.88243000,0.00000000,1.67430800,0.33422000,1.21566700,0.42018400,0.02287900,0.00000000,0.00000000,0.00000000,0.00000000,5.54840700,0.75740800,0.01198600,71.96770500,1.60503700,1.00000000,0.00000000,1135.54362200,17.97014300,45.98653000,11.40318500,1.00000000,1.00000000,0.31525200,0.31934300,4.90283000,0.23500800,0.26702500,0.25578800,0.46294700,0.28043700,0.10263700,1.60384300,900.00000000,0.27722300,0.08412900,0.19309400,0.58943800,0.22745000,0.23936400,0.24518300,0.25613500,0.25003700,0.23464800,15.56442500,14.80042900,16.19564800,21.68266100,16.45658300,18.91298700,0.47031700,0.27722300,9.99556700,30.55570700,0.96818800,1.00000000
18/01/1986,32,5.40776500,908.23537800,126.88876800,90.82354000,37.04525100,68.09580200,18.21091200,3.53680300,0.00000000,1.94518700,0.36713300,1.39952300,0.50071100,0.02798800,0.00000000,0.00000000,0.00000000,0.00000000,5.86516200,0.87271000,0.01305000,67.51394800,1.60365300,1.00000000,0.00000000,1308.41049200,19.56593000,56.28199400,11.37887800,1.00000000,1.00000000,0.35361200,0.35781600,4.66218800,0.15592800,0.23232900,0.22783000,0.41128900,0.25362100,0.12737100,1.40836900,900.00000000,0.30446000,0.07245500,0.23200600,0.56753000,0.20296300,0.23381300,0.24199600,0.25303800,0.24869600,0.23440800,15.47067500,14.01689100,15.57109600,20.94209500,16.04550900,18.58580600,0.53646600,0.30446000,10.71942500,35.48500700,0.96804300,1.00000000
19/01/1986,33,5.43741600,1035.41087200,143.64301800,103.54109000,41.16795200,75.83077800,22.27506900,4.36922000,0.00000000,2.25615800,0.40571200,1.60065900,0.60252200,0.03453700,0.00000000,0.00000000,0.00000000,0.00000000,6.18124200,0.99626300,0.01418000,63.24313000,1.60666300,1.00000000,0.00000000,1493.64745300,21.25987200,68.25679000,12.07877100,1.00000000,1.00000000,0.39233500,0.39662800,4.34696300,0.12213600,0.28434800,0.28303900,0.51153300,0.32030600,0.17053200,1.69189400,900.00000000,0.35028400,0.08429400,0.26599100,0.56135300,0.17800400,0.22847800,0.23807100,0.24958500,0.24697800,0.23391700,15.41269800,13.18378700,14.83439700,20.07534600,15.52993700,18.15759700,0.62400100,0.35028400,12.71754900,32.67504200,0.96835800,1.00000000
20/01/1986,34,5.46711800,1178.56491100,162.51623300,117.85649000,45.80969900,84.19060900,27.14852700,5.36739800,0.00000000,2.56782200,0.44412500,1.80990500,0.69728900,0.04072200,0.00000000,0.00000000,0.00000000,0.00000000,6.51676300,1.13522800,0.01531200,60.87165800,1.59430900,1.00000000,0.00000000,1701.99150700,22.95673400,83.48976100,12.09959800,1.00000000,1.00000000,0.43312400,0.43744700,4.16848900,0.15519200,0.38123200,0.38330900,0.69397500,0.44129300,0.23877200,2.29377300,900.00000000,0.35088800,0.11084000,0.24004900,0.48578900,0.17370200,0.22279000,0.23324100,0.24535300,0.24462400,0.23304600,15.29623300,12.40905200,14.10332300,19.21402700,15.00750200,17.72078700,0.72230600,0.35088800,14.31540400,26.01548200,0.96704700,1.00000000
21/01/1986,35,5.49867200,1340.40885200,183.86232700,134.04089000,51.05893000,93.23173700,33.00478700,6.56687300,0.00000000,2.89009200,0.48437500,2.02432000,0.79699000,0.04733700,0.00000000,0.00000000,0.00000000,0.00000000,6.85286300,1.28070700,0.01651500,57.98320600,1.58062800,1.00000000,0.00000000,1920.10007100,24.75941300,101.75609600,12.85413200,1.00000000,1.00000000,0.47289400,0.47722800,3.95424200,0.14725900,0.38563000,0.39083400,0.70865200,0.45842800,0.25283600,2.34364000,900.00000000,0.36340900,0.10992000,0.25348900,0.41947700,0.16958500,0.21747400,0.22852000,0.24118500,0.24216400,0.23206000,15.13265600,11.65461800,13.37449500,18.33846700,14.44946700,17.23499100,0.86633800,0.36340900,16.18439400,27.30667200,0.96553200,1.00000000
22/01/1986,36,5.52961700,1478.84825600,202.09023800,147.88483000,55.52531200,100.61355800,38.29994400,7.65142400,0.00000000,3.17839300,0.51778300,2.23811600,0.86538300,0.05197000,0.00000000,0.00000000,0.00000000,0.00000000,7.20992300,1.43959100,0.01769400,55.08679600,1.55468800,1.00000000,0.00000000,2158.30780000,26.52728700,123.70609300,12.60595100,1.00000000,1.00000000,0.51314800,0.51743600,3.74063100,0.08793000,0.25048500,0.25559900,0.46398100,0.30522200,0.17166500,1.53488100,900.00000000,0.32267600,0.06960100,0.25307500,0.32653600,0.16590700,0.21380200,0.22530900,0.23835300,0.24046100,0.23143700,14.99684000,11.01243900,12.75120700,17.57606100,13.93180500,16.75848400,0.98818100,0.32267600,13.84394000,33.73881400,0.96247200,1.00000000
23/01/1986,37,5.55963300,1647.64030800,224.35030400,164.76403000,60.98439900,109.20872500,45.11076800,9.04641200,0.00000000,3.43547900,0.54778900,2.43867500,0.91696400,0.05551300,0.00000000,0.00000000,0.00000000,0.00000000,7.56008800,1.59675900,0.01883700,53.03327400,1.52726600,1.00000000,0.00000000,2393.94173800,28.24206200,143.55300900,12.22732700,1.00000000,1.00000000,0.54994200,0.55416100,3.58836100,0.10032200,0.31600100,0.32435000,0.58940300,0.39244800,0.22413700,1.94666000,900.00000000,0.28812900,0.08520700,0.20292200,0.23909800,0.16211300,0.20965200,0.22149200,0.23495700,0.23832200,0.23052500,14.88007900,10.45275700,12.18899300,16.89201700,13.46977900,16.33277300,1.20506400,0.28812900,16.87920500,31.11416200,0.95894600,1.00000000
24/01/1986,38,5.58872600,1808.29674800,245.52140400,180.82967000,66.16409300,117.00895400,51.90944500,10.43891200,0.00000000,3.74212200,0.58374200,2.64990400,1.00489800,0.06164400,0.00000000,0.00000000,0.00000000,0.00000000,7.89973600,1.74728900,0.01994600,66.74891100,1.51658000,1.00000000,0.00000000,2619.62435800,29.90411800,169.08084100,11.85141600,1.00000000,1.00000000,0.58257300,0.58671500,4.70163000,0.41381700,0.38520400,0.31401900,0.45593000,0.30436000,0.17687800,2.05020800,900.00000000,0.34369100,0.08670500,0.25698600,0.23926500,0.25448500,0.24656900,0.23687500,0.23306800,0.23664300,0.22981900,11.43112400,11.43121200,12.52653400,16.39821400,13.08084900,15.96155000,1.43644400,0.34369100,16.06564400,36.84247100,0.95748600,1.00000000
25/01/1986,39,5.61899700,2009.46355300,272.06708000,200.94636000,72.67026900,126.35063900,60.78863100,12.25754000,0.00000000,4.05652200,0.62241100,2.85303500,1.10751900,0.06889600,0.00000000,0.00000000,0.00000000,0.00000000,8.22894200,1.88837200,0.02110000,62.84832400,1.51084400,1.00000000,0.00000000,2831.14202100,31.63350100,194.56314100,12.33148600,1.00000000,1.00000000,0.61100400,0.61508600,4.40205600,0.51383000,0.53598500,0.46515700,0.66624100,0.44488000,0.26233400,2.88842700,900.00000000,0.35423600,0.11928200,0.23495500,0.21193300,0.23274800,0.23674700,0.23396300,0.23013000,0.23427700,0.22866400,10.80034900,10.49130000,11.98576900,15.85043600,12.66952000,15.56769200,1.67145300,0.35423600,20.11668100,30.65846800,0.95668100,1.00000000
26/01/1986,40,5.64992000,2248.32831900,303.61092400,224.83283000,80.40746600,136.97061400,71.73356900,14.49927500,0.00000000,4.33311000,0.65832900,3.03523100,1.19428200,0.07511000,0.00000000,0.00000000,0.00000000,0.00000000,8.57148300,2.02175100,0.02227800,57.95431300,1.50128800,1.00000000,0.00000000,3031.11155300,33.40010300,227.84344500,12.59688200,1.00000000,1.00000000,0.63610000,0.64013100,4.02939500,0.57017600,0.68993600,0.62248100,0.89921100,0.60467700,0.36326800,3.74974900,900.00000000,0.31375200,0.15121800,0.16253300,0.16056900,0.21088600,0.22577400,0.22738800,0.22589600,0.23112400,0.22697900,10.41137600,9.68804900,11.38795700,15.31326200,12.29368000,15.21489000,1.95399600,0.31375200,23.88647700,25.66786700,0.95530800,1.00000000
27/01/1986,41,5.68247200,2481.05827800,334.31755000,248.10583000,87.92674000,146.84278100,82.78517300,16.76285600,0.00000000,4.57970700,0.69197400,3.18360200,1.28445200,0.08168100,0.00000000,0.00000000,0.00000000,0.00000000,8.92139700,2.12682300,0.02351800,52.34177400,1.49688200,0.97940600,0.00000000,3188.63969800,35.25981800,268.86645500,13.26083300,1.00000000,1.00000000,0.65472400,0.65876000,3.60667500,0.44359800,0.66401000,0.61374500,0.89660100,0.61207900,0.37664100,3.60667500,900.00000000,0.28155700,0.14266100,0.13889600,0.12694600,0.19101400,0.21636100,0.22058100,0.22155500,0.22794600,0.22519700,10.12806100,9.02573200,10.82255200,14.79699300,11.93726500,14.87071300,2.21793100,0.28155700,23.76237000,23.27299600,0.95466000,1.00000000
28/01/1986,42,5.71494500,2675.36486900,359.89707200,267.53649000,94.16300400,154.53420300,92.45619700,18.74366800,0.00000000,4.78689200,0.72151300,3.28305700,1.38334400,0.08903400,0.00000000,0.00000000,0.00000000,0.00000000,9.28975300,2.18781600,0.02475600,46.93455900,1.50060900,0.79498600,0.00000000,3280.08377400,37.11496000,310.28924600,13.22822200,1.00000000,1.00000000,0.66509500,0.66921500,3.20121800,0.28424100,0.59501600,0.55974300,0.82595700,0.57407100,0.36219000,3.20121800,900.00000000,0.23810900,0.12360700,0.11450100,0.10039400,0.17268800,0.20842700,0.21437000,0.21749300,0.22496900,0.22346300,9.96722100,8.48964200,10.33111400,14.33437400,11.61676700,14.55158500,2.37173900,0.23810900,24.44152300,19.43065900,0.95520900,1.00000000
29/01/1986,43,5.74791400,2877.67925800,386.52601000,287.76793000,100.65105300,161.90443100,103.05584600,20.91468100,0.00000000,5.00388700,0.75374600,3.37992900,1.49358700,0.09740000,0.00000000,0.00000000,0.00000000,0.00000000,9.65720400,2.24624600,0.02601200,48.47915500,1.50470100,0.82415300,0.00000000,3367.68489600,38.99842900,346.53747600,13.43021500,1.00000000,1.00000000,0.67473800,0.67894100,3.35068200,0.62777100,0.56253700,0.51335200,0.76039600,0.53846400,0.34816200,3.35068200,900.00000000,0.25067100,0.12660100,0.12407000,0.09694100,0.21219400,0.20469200,0.20903500,0.21372300,0.22218000,0.22177900,9.35878500,8.15151200,9.90466700,13.90850300,11.31664800,14.24156700,2.58579600,0.25067100,24.54815800,20.23143900,0.95580300,1.00000000
30/01/1986,44,5.77993500,3039.09809700,407.70479800,303.90981000,105.77657200,164.75282600,114.01589100,23.15950900,0.00000000,5.18247300,0.78040000,3.43399200,1.60778800,0.10624200,0.00000000,0.00000000,0.00000000,0.00000000,10.03026500,2.26852200,0.02723200,43.41873400,1.51375700,0.64775900,0.00000000,3401.08205900,40.82778300,386.26629600,13.04434000,1.00000000,1.00000000,0.67834000,0.68269000,2.97055600,0.44522700,0.51488500,0.47102800,0.69973500,0.50510700,0.33457400,2.97055600,900.00000000,0.20674800,0.11074100,0.09600700,0.07619100,0.19120100,0.19921200,0.20416800,0.21023500,0.21956700,0.22014900,9.02917200,7.78521800,9.54000500,13.54062800,11.05525100,13.96602300,2.71354700,0.20674800,24.91956500,16.14188400,0.95709200,1.00000000
31/01/1986,45,5.81295900,3200.85311100,428.91471800,320.08531000,110.90293500,167.05640900,125.45327000,25.50210500,0.00000000,5.33881800,0.80387000,3.47727100,1.71114000,0.11441900,0.00000000,0.00000000,0.00000000,0.00000000,10.39260800,2.28642800,0.02849100,38.75075300,1.52083100,0.65072000,0.00000000,3427.92736700,42.71442800,427.34591700,13.45286100,1.00000000,1.00000000,0.68120700,0.68571600,2.62067600,0.28227300,0.46729900,0.43210900,0.64370800,0.47385300,0.32143400,2.62067600,900.00000000,0.18137600,0.09608000,0.08529600,0.06298500,0.17246100,0.19373900,0.19969300,0.20701300,0.21711800,0.21857200,8.84531600,7.44067400,9.20748900,13.20146300,10.80903600,13.69778900,2.87964600,0.18137600,24.85786400,16.17550100,0.95807300,1.00000000
01/02/1986,46,5.84456400,3333.43513200,446.23825300,333.34351000,115.05633500,167.30725400,136.17628000,27.69838400,0.00000000,5.46544600,0.82273800,3.49836600,1.80741000,0.12220200,0.00000000,0.00000000,0.00000000,0.00000000,10.76629800,2.28793500,0.02969500,34.44808300,1.52905000,0.52573900,0.00000000,3430.18669300,44.52002800,470.21466100,12.87495800,1.00000000,1.00000000,0.68144700,0.68614200,2.29891400,0.13380900,0.42340900,0.39636500,0.59202200,0.44456600,0.30874400,2.29891400,900.00000000,0.14710400,0.08186900,0.06523500,0.04897600,0.15538800,0.18869200,0.19558200,0.20404100,0.21482400,0.21704900,8.78697100,7.14981700,8.92084500,12.90790700,10.59437200,13.46018100,3.00362800,0.14710400,25.21823800,13.25820200,0.95918500,1.00000000
02/02/1986,47,5.87615900,3435.32241800,459.47111200,343.53224000,118.18850300,167.21921700,144.63292400,29.43046800,0.00000000,5.57206000,0.83857000,3.51260100,1.89134600,0.12915700,0.00000000,0.00000000,0.00000000,0.00000000,11.12393600,2.28673100,0.03089900,30.50852600,1.53608000,0.38599000,0.00000000,3428.38172900,46.32499200,510.40585300,12.87042400,1.00000000,1.00000000,0.68125500,0.68614200,2.00514000,0.00000000,0.38355500,0.36358400,0.54438000,0.41711900,0.29650200,2.00514000,900.00000000,0.12409100,0.06791500,0.05617700,0.04041100,0.13882500,0.18410900,0.19181200,0.20130200,0.21267400,0.21558000,8.82563000,6.89254500,8.66134300,12.63953300,10.39420300,13.23233300,3.07076400,0.12409100,26.39634700,10.18872900,0.96011300,1.00000000
03/02/1986,48,5.91048600,3532.27955000,471.98596200,353.22796000,121.15171200,167.07514500,152.68036600,31.07873900,0.00000000,5.67689800,0.85439900,3.52466500,1.97457800,0.13625200,0.00000000,0.00000000,0.00000000,0.00000000,11.48144800,2.28476000,0.03286900,28.39145900,1.54268500,0.37447900,0.00000000,3425.42792900,49.27879200,542.10241700,13.98365300,1.00000000,1.00000000,0.68094100,0.68614200,1.85614900,0.00000000,0.34607100,0.33349400,0.50048900,0.39139100,0.28470400,1.85614900,900.00000000,0.12234500,0.06211900,0.06022600,0.03906400,0.12496600,0.17979800,0.18835200,0.19877800,0.21065900,0.21416400,8.86760600,6.64463000,8.41217800,12.37763700,10.19183300,12.99194900,3.13193500,0.12234500,25.89119100,9.69571300,0.96096600,1.00000000
04/02/1986,49,5.94427700,3650.48129300,487.28084200,365.04813000,124.81006600,167.39699500,162.07154800,33.00223400,0.00000000,5.77030500,0.86858700,3.53749500,2.04579100,0.14248900,0.00000000,0.00000000,0.00000000,0.00000000,11.86988300,2.28629600,0.03537700,26.42477200,1.54726000,0.54698600,0.00000000,3427.73036800,53.03929500,572.26525900,13.76540400,1.00000000,1.00000000,0.68118600,0.68677600,1.71821800,0.00000000,0.31165100,0.30588500,0.46007200,0.36727000,0.27334000,1.71821800,900.00000000,0.10930300,0.05675500,0.05254800,0.03373900,0.11680400,0.17584000,0.18517700,0.19645400,0.20876900,0.21280100,8.90852800,6.42860700,8.19138100,12.14419400,10.00895600,12.77042100,3.23964200,0.10930300,21.60963900,11.82017400,0.96154700,1.00000000
05/02/1986,50,5.97891400,3751.25159000,500.24542600,375.12516000,127.88586500,167.20874900,170.43548200,34.71532900,0.00000000,5.85715600,0.88193800,3.54490200,2.11570900,0.14879500,0.00000000,0.00000000,0.00000000,0.00000000,12.25225500,2.28372500,0.03794800,24.59882900,1.55224500,0.42660100,0.00000000,3423.87573400,56.89392900,607.46453900,14.10997100,1.00000000,1.00000000,0.68077600,0.68677600,1.59062000,0.00000000,0.28014400,0.28055800,0.42286400,0.34465200,0.26240200,1.59062000,900.00000000,0.10194000,0.05192500,0.05001400,0.03081500,0.11000400,0.17221700,0.18226400,0.19431500,0.20699800,0.21148800,8.94798200,6.23356300,7.98877200,11.92789800,9.83558800,12.55445300,3.30815500,0.10194000,23.62164900,10.07703000,0.96217000,1.00000000
06/02/1986,51,6.00000000,3931.48687900,523.79842600,393.14869000,133.57785800,167.04622700,185.39501100,37.77932900,0.00000000,6.01315100,0.91063900,3.54212200,2.25870500,0.16179400,0.00000000,0.00000000,0.00000000,0.00000000,12.64419900,2.28150500,0.04016800,47.13699200,1.55253700,0.74901700,0.00000000,3420.54782200,60.22184100,638.81366000,12.18189700,1.00000000,1.00000000,0.68042200,0.68677600,3.41125600,0.95427300,0.92367100,0.56066600,0.39729600,0.32347000,0.25188000,3.41125600,900.00000000,0.18645900,0.10176800,0.08469100,0.05676300,0.24974100,0.24622200,0.21447700,0.19284500,0.20533900,0.21022600,5.77943100,7.27631900,8.76379900,11.79300600,9.69470500,12.37851000,3.28486200,0.18645900,24.06289600,18.02352900,0.96220600,1.00000000
07/02/1986,52,6.33164400,4057.81157000,540.15915100,405.78116000,137.47941700,166.87292400,195.87996100,39.92684900,0.00000000,6.14768000,0.94769600,3.53915800,2.37643100,0.17859600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.27913800,0.04253500,41.91370000,1.55284900,0.46525100,0.00000000,3416.99915300,63.77051000,694.88385000,12.98997900,1.00000000,1.00000000,0.68004300,0.68677600,3.01012700,0.76240000,0.77965100,0.54934900,0.37334100,0.30362500,0.24176100,3.01012700,900.00000000,0.17340700,0.09035700,0.08305000,0.07075500,0.22767600,0.22966000,0.21317500,0.19146700,0.20378400,0.20901100,5.54150900,6.58418300,8.50934200,11.65643900,9.55582600,12.19878300,2.45080800,0.17340700,27.15195800,12.63246900,0.96224500,1.00000000
08/02/1986,53,6.60128000,4178.61352000,555.77098600,417.86135000,141.19092300,166.69305900,205.90652300,41.98048200,0.00000000,6.25077000,0.99504200,3.53608000,2.45799900,0.20012000,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.27668200,0.04499200,37.12868700,1.55317300,0.45931700,0.00000000,3413.31611800,67.45354500,734.18273900,13.48183300,1.00000000,1.00000000,0.67965000,0.68677600,2.64325400,0.58045900,0.68030200,0.51552900,0.34990800,0.28502200,0.23203400,2.64325400,900.00000000,0.15233200,0.07970000,0.07263200,0.08923100,0.20675300,0.21823500,0.20928600,0.19012000,0.20232700,0.20784400,5.35947900,6.09242800,8.20015500,11.52151500,9.42456600,12.02451400,1.70717000,0.15233200,26.30035400,12.08019500,0.96228500,1.00000000
09/02/1986,54,6.85556800,4318.24851600,573.89043200,431.82485000,145.51649600,166.52343300,217.49622700,44.35427700,0.00000000,6.32292800,1.08507900,3.53317700,2.48945900,0.24081800,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.27436500,0.04730800,44.94969900,1.55347800,0.56662300,0.00000000,3409.84274000,70.92692400,771.76355000,12.71437700,1.00000000,1.00000000,0.67927900,0.68677600,3.28409100,0.94914100,0.87669700,0.63331200,0.33465600,0.26759800,0.22268600,3.28409100,900.00000000,0.16418600,0.08610300,0.07808300,0.16719300,0.24915100,0.24082000,0.22283100,0.18924300,0.20096200,0.20672200,4.20151300,5.97937100,8.29337000,11.43063600,9.30730800,11.86616300,0.98201500,0.16418600,24.64334800,13.96350000,0.96232200,1.00000000
10/02/1986,55,7.00000000,4461.16872800,588.93490700,446.11687000,146.46886900,166.32351300,231.78824800,44.35427700,0.00000000,6.37317000,1.19953200,3.52975400,2.48945900,0.29106000,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.27163500,0.05003900,39.79311600,1.55383900,0.53253500,0.00000000,3405.74905800,75.02060500,815.20324700,14.98501300,1.00000000,1.00000000,0.67884000,0.68677600,2.88598900,0.74085500,0.76303800,0.59861800,0.31850600,0.25126600,0.21370500,2.88598800,900.00000000,0.16686500,0.07654400,0.09032100,0.24783100,0.22519800,0.22774900,0.21884100,0.18831400,0.19968300,0.20564500,3.99324800,5.44125700,7.91364000,11.31338800,9.17885000,11.68359700,0.67330100,0.16686500,26.83769200,14.29202100,0.96236700,1.00000000
11/02/1986,56,7.17595700,4558.89391200,599.08657200,455.88939000,147.02614000,166.14538800,241.56076700,44.35427700,0.00000000,6.41046900,1.28569400,3.52670400,2.48945900,0.32835900,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.26920200,0.05247200,35.06315400,1.55416000,0.35779900,0.00000000,3402.10165800,78.66800600,868.77154500,13.35138900,1.00000000,1.00000000,0.67845000,0.68677600,2.52132400,0.55466700,0.67243700,0.55193100,0.30126200,0.23594900,0.20507900,2.52132400,900.00000000,0.12586000,0.06732200,0.05853900,0.24461000,0.20378700,0.21733000,0.21347200,0.18732300,0.19848300,0.20460900,3.90420700,5.07218200,7.58478000,11.21144500,9.07642300,11.53875900,0.51453300,0.12586000,27.31289700,9.77251800,0.96240700,1.00000000
12/02/1986,57,7.28753500,4641.06226200,607.54558700,464.10623000,147.44695200,165.96675600,249.77760200,44.35427700,0.00000000,6.44188300,1.35958600,3.52364400,2.48945900,0.35977300,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.26676200,0.05491100,30.74358600,1.55448300,0.30904400,0.00000000,3398.44386500,82.32579800,905.40014600,13.38943000,1.00000000,1.00000000,0.67805700,0.68677600,2.18883500,0.38481200,0.59735400,0.50486000,0.28344100,0.22157300,0.19679400,2.18883500,900.00000000,0.10787800,0.05931500,0.04856300,0.27273200,0.18425300,0.20869600,0.20805900,0.18629800,0.19735700,0.20361500,3.86727800,4.78004300,7.28819800,11.11045700,8.98245500,11.40360400,0.39554400,0.10787800,26.58789200,8.21683500,0.96244600,1.00000000
13/02/1986,58,7.40186900,4712.57746600,614.84135200,471.25775000,147.77424100,165.78371300,256.92912200,44.35427700,0.00000000,6.46878800,1.42429700,3.52050800,2.48945900,0.38667800,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.26426200,0.05741100,26.72175000,1.55481500,0.26598600,0.00000000,3394.69575300,86.07391100,936.19787600,13.72004800,1.00000000,1.00000000,0.67765400,0.68677600,1.87954200,0.22270800,0.53378200,0.46058700,0.26554900,0.20807700,0.18884000,1.87954200,900.00000000,0.09433600,0.05168600,0.04265000,0.32117900,0.16561100,0.20138500,0.20296700,0.18526900,0.19629900,0.20266100,3.86873000,4.53869100,7.02074800,11.00974800,8.89317900,11.27271700,0.29371600,0.09433600,26.88685300,7.15152000,0.96248700,1.00000000
14/02/1986,59,7.51884500,4790.70236300,622.85070700,479.07024000,148.15837900,165.59644000,264.74161200,44.35427700,0.00000000,6.49202700,1.48246900,3.51729800,2.48945900,0.40991700,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.26170400,0.05996900,23.78602900,1.55515400,0.30631300,0.00000000,3390.86102900,89.90863400,963.00268600,14.03709000,1.00000000,1.00000000,0.67724200,0.68677600,1.65654600,0.13247100,0.47957100,0.41993800,0.24796300,0.19540100,0.18120200,1.65654600,900.00000000,0.08425900,0.04562000,0.03863900,0.40866900,0.15523400,0.19515100,0.19829300,0.18425800,0.19530600,0.20174400,3.87543400,4.33754700,6.77948000,10.91074700,8.80806400,11.14528900,0.20617900,0.08425900,25.50494200,7.81249000,0.96252900,1.00000000
15/02/1986,60,7.62985000,4850.55228500,628.88236300,485.05523000,148.38275600,165.41872600,270.72660400,44.35427700,0.00000000,6.51001900,1.52954700,3.51425200,2.48945900,0.42790900,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.25927700,0.06239600,20.47595600,1.55547600,0.22735100,0.00000000,3387.22204100,93.54762300,992.28491200,13.32059800,1.00000000,1.00000000,0.67685000,0.68677600,1.40304100,0.00000000,0.43184500,0.38289900,0.23093100,0.18349500,0.17387100,1.40304100,900.00000000,0.06803500,0.03858200,0.02945300,0.53505400,0.13874500,0.18966200,0.19403300,0.18327900,0.19437400,0.20086400,3.90438400,4.17659600,6.57371400,10.82101400,8.73294400,11.03209700,0.12715500,0.06803500,26.32490700,5.98499200,0.96256800,1.00000000
16/02/1986,61,7.73772200,4941.17438400,626.38352500,494.11744000,148.87440300,153.36603100,279.78881400,44.35427700,0.00000000,6.52370500,1.57171800,3.30758200,2.48945900,0.44159500,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.09466200,0.22701100,30.56820700,1.57905200,0.34158800,0.00000000,3140.42318700,340.34647600,1014.71740700,12.94468700,1.00000000,1.00000000,0.64912700,0.68677600,2.22118700,0.77086200,0.53772400,0.35865200,0.21480900,0.17230800,0.16683300,2.22118700,900.00000000,0.05891600,0.05053100,0.00838500,0.87541000,0.22864900,0.20183800,0.19124500,0.18235200,0.19349700,0.20002000,3.53617200,4.32548200,6.46898500,10.76617700,8.69073300,10.97684700,0.06730100,0.05891600,26.52966300,9.06221000,0.96535400,1.00000000
17/02/1986,62,7.85322600,5029.65420900,635.70353400,502.96542000,149.34642900,153.36603100,288.63679700,44.35427700,0.00000000,6.55469000,1.58308500,3.30758200,2.51849500,0.44354300,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,2.09466200,0.22701100,26.59241700,1.57905200,0.35975800,0.00000000,3140.42318700,340.34647600,1048.68371600,13.86045800,1.00000000,1.00000000,0.64912700,0.68677600,1.91338200,0.56048300,0.49698400,0.33446800,0.19957100,0.16179700,0.16007900,1.91338200,900.00000000,0.04549500,0.04549500,0.00000000,1.00000000,0.20445600,0.19715300,0.18846400,0.18147500,0.19267400,0.19920900,3.47584700,4.25182200,6.38055800,10.72118200,8.65782000,10.93660400,0.01645800,0.04549500,24.59425700,8.84798300,0.96535400,1.00000000
