SimulationName	Clock.Today	Oats.Ear.NConc.	Oats.Ear.Wt	Oats.Grain.Live.NConc	Oats.Grain.Live.Wt	Oats.Leaf.Dead.Nconc	Oats.Leaf.Dead.Wt	Oats.Leaf.LAI	Oats.Leaf.Live.NConc	Oats.Leaf.Live.Wt	Oats.Panicle.Live.NConc	Oats.Panicle.Wt	Oats.Stem.Live.NConc	Oats.Stem.Live.Wt	Oats.AboveGround.Nconc	Oats.AboveGround.Live.Wt	Oats.Leaf.N	Oats.Stem.N	Oats.Phenology.Stage	Oats.Structure.LeafTipsAppeared	Oats.Leaf.ExpandedCohortNo	Oats.Leaf.GreenCohortNo	Oats.Leaf.SenescingCohortNo	Oats.Leaf.DeadCohortNo	Oats.Leaf.CoverTotal	Soil.Temperature(1)	Soil.Temperature(2)	Soil.Temperature(3)	Soil.Temperature(4)	Soil.Temperature(5)	Soil.Temperature(6)	Soil.Temperature(7)	Soil.SoilNitrogen.mineral_n(1)	Soil.SoilNitrogen.mineral_n(2)	Soil.SoilNitrogen.mineral_n(3)	Soil.SoilNitrogen.mineral_n(4)	Soil.SoilNitrogen.mineral_n(5)	Soil.SoilNitrogen.mineral_n(6)	Soil.SoilNitrogen.NH4(1)	Soil.SoilNitrogen.NH4(2)	Soil.SoilNitrogen.NH4(3)	Soil.SoilNitrogen.NH4(4)	Soil.SoilNitrogen.NH4(5)	Soil.SoilNitrogen.NH4(6)	Soil.SoilNitrogen.NO3(1)	Soil.SoilNitrogen.NO3(2)	Soil.SoilNitrogen.NO3(3)	Soil.SoilNitrogen.NO3(4)	Soil.SoilNitrogen.NO3(5)	Soil.SoilNitrogen.NO3(6)	Soil.SoilNitrogen.ProfileMineralN	Soil.SoilNitrogen.ProfileNO3	Soil.SoilNitrogen.ProfileNH4	Soil.SoilWater.SW(1)	Soil.SoilWater.SW(2)	Soil.SoilWater.SW(3)	Soil.SoilWater.SW(4)	Soil.SoilWater.SW(5)	Soil.SoilWater.SW(6)	Soil.SoilWater.SW(7)	Soil.SoilWater.ProfileWater	Nit	Irr
RS_Oats_1718Nit0IrrFull	2017-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.26786367	16.33014245	16.8642237	17.34905182	16.69987552	15.82156198	15.30257917	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2667	0.280225	0.25475	0.2612125	0.27621875	0.33154375	0.22133125	485.555625	0	Full
RS_Oats_1718Nit0IrrNil	2017-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.85937591	16.01584271	16.64639245	17.15787578	16.58117552	15.73843698	15.19955286	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.25888125	0.24770625	0.22745	0.2597625	0.30636875	0.32895	0.23033125	481.846875	0	Nil
RS_Oats_1718Nit300IrrFull	2017-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.31254375	14.56298229	15.31158958	15.98761042	15.61649505	15.10758698	14.75673307	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.205365625	0.22835	0.2329	0.29546875	0.30335625	0.27760625	0.18621875	453.7223438	300	Full
RS_Oats_1718Nit300IrrNil	2017-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.38786133	14.58237057	15.35817135	16.11329505	15.67406016	15.05830911	14.75726719	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.202971875	0.2324375	0.25288125	0.2803	0.3075625	0.32363125	0.24953125	489.4832813	300	Nil
RS_Oats_1718Nit50IrrFull	2017-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.8085681	15.77088958	16.4477612	16.88474219	16.31719635	15.62513802	15.12963281	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2504375	0.2249625	0.27615	0.3139625	0.3026125	0.2809375	0.176075	476.23125	50	Full
RS_Oats_1718Nit50IrrNil	2017-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.70172839	15.74073151	16.42544818	16.99330339	16.41944271	15.65988932	15.20248177	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26453125	0.25088125	0.25555	0.2792875	0.2966625	0.2969375	0.1517875	461.379375	50	Nil
RS_Oats_1718Nit0IrrFull	2017-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.052341997	16.2973694	16.48784635	16.60731667	16.97746693	16.63254922	15.86199401	15.34267057	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26286875	0.28311875	0.25613125	0.2601625	0.27505	0.3307	0.221025	484.81875	0	Full
RS_Oats_1718Nit0IrrNil	2017-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.017291627	16.03446771	16.23670781	16.34870755	16.78989479	16.50537891	15.77892266	15.23993151	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.255684375	0.250725	0.22793125	0.25875625	0.30555625	0.3286125	0.230125	481.2557813	0	Nil
RS_Oats_1718Nit300IrrFull	2017-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.904698314	14.17267734	14.48977318	14.87660104	15.68056198	15.56308698	15.13995833	14.78980208	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.201665625	0.227	0.2310375	0.29475	0.3025375	0.27678125	0.18595	451.6167188	300	Full
RS_Oats_1718Nit300IrrNil	2017-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.778701389	14.18777786	14.51095859	14.90819036	15.77425026	15.6132276	15.09283151	14.79241745	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.201134375	0.23336875	0.25229375	0.279475	0.30666875	0.32299375	0.24901875	488.3104688	300	Nil
RS_Oats_1718Nit50IrrFull	2017-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.064729342	15.78024935	15.8684112	16.06533359	16.52042448	16.26015859	15.66728672	15.17083047	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.249403125	0.22838125	0.27658125	0.3132875	0.30178125	0.28038125	0.17573125	475.9964063	50	Full
RS_Oats_1718Nit50IrrNil	2017-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.014753047	15.80875326	15.92346068	16.0937375	16.61241719	16.35564453	15.70016094	15.24166068	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2590375	0.253575	0.25725	0.27854375	0.29630625	0.29650625	0.15145625	460.910625	50	Nil
RS_Oats_1718Nit0IrrFull	2017-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.4356276	16.61117917	16.62830234	16.73497318	16.50051823	15.85473516	15.37030964	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2579375	0.28411875	0.25708125	0.25929375	0.27385	0.330025	0.220675	483.5859375	0	Full
RS_Oats_1718Nit0IrrNil	2017-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.17440078	16.36335911	16.37673229	16.56427943	16.37337969	15.77505208	15.26854531	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.251225	0.2522875	0.22873125	0.257675	0.30460625	0.3282	0.2299375	480.271875	0	Nil
RS_Oats_1718Nit300IrrFull	2017-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.26839727	14.45581432	14.77956979	15.45852839	15.44651641	15.13359219	14.81065052	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.196609375	0.22579375	0.22966875	0.29390625	0.30154375	0.27576875	0.1856625	449.3254688	300	Full
RS_Oats_1718Nit300IrrNil	2017-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.42922721	14.52114844	14.80738021	15.54073333	15.49313828	15.08975677	14.81694245	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.19619375	0.23305	0.25154375	0.27866875	0.30575	0.32236875	0.24855	486.4509375	300	Nil
RS_Oats_1718Nit50IrrFull	2017-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.87270326	15.92792135	16.03613932	16.2821276	16.13264766	15.6614013	15.19835755	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.246653125	0.23095	0.27728125	0.3126	0.30084375	0.27999375	0.1752625	475.4348438	50	Full
RS_Oats_1718Nit50IrrNil	2017-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.985	16.04502813	16.1070724	16.37423359	16.22382656	15.69580781	15.26885938	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.253275	0.25391875	0.25835	0.27790625	0.29563125	0.296075	0.15135	459.8728125	50	Nil
RS_Oats_1718Nit0IrrFull	2017-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.50509531	17.21754453	17.00047656	16.6344375	16.38657943	15.81748594	15.37386068	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.252790625	0.28455	0.258	0.258525	0.2728625	0.3291875	0.22050625	482.3254688	0	Full
RS_Oats_1718Nit0IrrNil	2017-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.3530724	17.00567995	16.75562266	16.47138646	16.26345651	15.74280521	15.27567682	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.246721875	0.2530125	0.22955	0.25694375	0.3037	0.327825	0.22965625	479.2626563	0	Nil
RS_Oats_1718Nit300IrrFull	2017-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.84442565	15.20531198	15.12711094	15.33685417	15.33525703	15.09963854	14.81330885	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.191596875	0.22489375	0.22878125	0.29303125	0.3004625	0.2748875	0.18534375	447.2254688	300	Full
RS_Oats_1718Nit300IrrNil	2017-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.92451276	15.27401927	15.16690391	15.42383307	15.38080182	15.05628464	14.82032448	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.19095625	0.2321625	0.2511	0.278025	0.3049125	0.3217	0.24810625	484.6209375	300	Nil
RS_Oats_1718Nit50IrrFull	2017-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.03588724	16.58498802	16.38304531	16.17518854	16.01859115	15.62690182	15.20355964	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.243340625	0.23279375	0.2782125	0.31195	0.299725	0.27945625	0.1748875	474.6895313	50	Full
RS_Oats_1718Nit50IrrNil	2017-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.1440612	16.76902318	16.51163568	16.28173984	16.11034818	15.66151901	15.27429297	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.24781875	0.25381875	0.2592375	0.27744375	0.2951	0.29569375	0.15111875	458.82375	50	Nil
RS_Oats_1718Nit0IrrFull	2017-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.38950938	17.77779688	17.41532969	16.67232604	16.32675781	15.77532682	15.36212552	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.248525	0.2843375	0.2584375	0.25781875	0.27179375	0.3285	0.22019375	480.9525	0	Full
RS_Oats_1718Nit0IrrNil	2017-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.37178568	17.61816354	17.18579557	16.51113229	16.20581797	15.70262943	15.27005755	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.242971875	0.25303125	0.23021875	0.25621875	0.30284375	0.32744375	0.22931875	478.2135938	0	Nil
RS_Oats_1718Nit300IrrFull	2017-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.10418411	16.0794237	15.6939763	15.37888802	15.27150729	15.05726719	14.80155026	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.18571875	0.22278125	0.22716875	0.2917625	0.29926875	0.27384375	0.184925	444.365625	300	Full
RS_Oats_1718Nit300IrrNil	2017-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.23448333	16.17303438	15.73059167	15.47371745	15.31963698	15.01647292	14.81075495	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.18509375	0.23039375	0.24985	0.27711875	0.30395	0.321125	0.24745625	482.173125	300	Nil
RS_Oats_1718Nit50IrrFull	2017-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.06545664	17.2683375	16.83182188	16.2139862	15.95738542	15.58344115	15.19107865	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.24034375	0.2342375	0.27894375	0.3114875	0.298825	0.27889375	0.174425	473.9596875	50	Full
RS_Oats_1718Nit50IrrNil	2017-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.18534909	17.41760755	16.9603151	16.32644557	16.04764036	15.61963594	15.26255339	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.243271875	0.25288125	0.25953125	0.277125	0.29443125	0.2952125	0.15096875	457.6035938	50	Nil
RS_Oats_1718Nit0IrrFull	2018-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.35216406	17.91244349	17.57920547	16.77143385	16.32376693	15.74678828	15.34827891	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.244771875	0.28391875	0.25875	0.2571875	0.27080625	0.3277375	0.21985	479.6029688	0	Full
RS_Oats_1718Nit0IrrNil	2018-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.26565964	17.78450729	17.38019036	16.61360677	16.2049651	15.67682813	15.25862057	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.239834375	0.25285	0.230575	0.2555375	0.30205625	0.32696875	0.2291375	477.1851563	0	Nil
RS_Oats_1718Nit300IrrFull	2018-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.63070326	16.17690755	15.94680781	15.51329219	15.27495755	15.02881875	14.78681667	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.181025	0.22099375	0.22596875	0.29079375	0.297925	0.27295625	0.1845875	441.9721875	300	Full
RS_Oats_1718Nit300IrrNil	2018-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.79518359	16.31503854	16.02021563	15.61774453	15.32679349	14.99005938	14.79665859	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.180859375	0.22868125	0.24901875	0.276625	0.303175	0.32058125	0.24696875	480.3417188	300	Nil
RS_Oats_1718Nit50IrrFull	2018-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.90171367	17.41971979	17.06788776	16.3299099	15.95332682	15.55205208	15.17614245	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2376125	0.23515	0.27975	0.31106875	0.298025	0.27843125	0.174	473.296875	50	Full
RS_Oats_1718Nit50IrrNil	2018-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.03359766	17.57521094	17.17798542	16.44590964	16.04313359	15.58861979	15.24615052	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.239634375	0.25204375	0.259725	0.2768375	0.29398125	0.29486875	0.1507125	456.5892188	50	Nil
RS_Oats_1718Nit0IrrFull	2018-01-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.73599896	19.00861693	18.13714245	16.86320391	16.34964271	15.73742161	15.33953411	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.241653125	0.2837125	0.25903125	0.25658125	0.2697875	0.32706875	0.2195125	478.3992188	0	Full
RS_Oats_1718Nit0IrrNil	2018-01-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.93205052	19.02735833	17.95512682	16.71253125	16.23521016	15.66651641	15.25012031	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.237309375	0.25284375	0.23093125	0.25501875	0.30139375	0.3265375	0.22883125	476.3367188	0	Nil
RS_Oats_1718Nit300IrrFull	2018-01-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.44259414	16.9296526	16.3205612	15.62571953	15.31526693	15.02105833	14.77695938	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.176859375	0.2187375	0.2243875	0.28960625	0.29685	0.27189375	0.1842	439.4207813	300	Full
RS_Oats_1718Nit300IrrNil	2018-01-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.65585365	17.13442474	16.41453021	15.74120833	15.3718612	14.98552318	14.78769844	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.17753125	0.22724375	0.248025	0.2759	0.30234375	0.32013125	0.24650625	478.588125	300	Nil
RS_Oats_1718Nit50IrrFull	2018-01-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.13745117	18.43555547	17.52817344	16.4346237	15.98399297	15.54251276	15.16629141	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.235521875	0.23615	0.2805	0.31074375	0.2972875	0.278025	0.1736	472.7976563	50	Full
RS_Oats_1718Nit50IrrNil	2018-01-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.42464427	18.70959792	17.70249818	16.55969583	16.07504193	15.57791016	15.23493906	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2365125	0.25115625	0.25990625	0.27660625	0.29356875	0.2944625	0.15054375	455.6765625	50	Nil
RS_Oats_1718Nit0IrrFull	2018-01-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.61437474	20.29075729	19.25331875	17.11016719	16.4105026	15.74460833	15.33776094	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.238171875	0.28331875	0.25946875	0.25620625	0.26894375	0.32635	0.21925625	477.2910938	0	Full
RS_Oats_1718Nit0IrrNil	2018-01-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.63444583	20.34422474	19.10315521	16.97820651	16.30293125	15.67446797	15.25006615	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.234665625	0.25255	0.23144375	0.2547	0.30070625	0.3261375	0.22844375	475.5117188	0	Nil
RS_Oats_1718Nit300IrrFull	2018-01-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.45957227	18.0128862	17.16255026	15.84083828	15.38025677	15.03165625	14.7772724	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.17304375	0.2166	0.2230625	0.2885875	0.2957625	0.271025	0.183975	437.1703125	300	Full
RS_Oats_1718Nit300IrrNil	2018-01-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.7259694	18.30135443	17.31359427	15.98208099	15.44383516	14.99798333	14.79085026	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1745625	0.226025	0.24746875	0.27544375	0.3015625	0.31955625	0.2460875	477.12375	300	Nil
RS_Oats_1718Nit50IrrFull	2018-01-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.06285573	19.69201719	18.55736927	16.6766974	16.0456888	15.54976302	15.1641125	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.23318125	0.2369625	0.281375	0.31049375	0.29651875	0.2776	0.1732625	472.2965625	50	Full
RS_Oats_1718Nit50IrrNil	2018-01-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.29920729	20.00561094	18.78194427	16.83132786	16.14144974	15.58441849	15.23466016	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2334875	0.25044375	0.2602625	0.27651875	0.29311875	0.294075	0.15021875	454.8478125	50	Nil
RS_Oats_1718Nit0IrrFull	2018-01-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.007291513	20.55979857	20.08643307	19.53075469	17.48404063	16.55483411	15.77678073	15.3483349	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.235103125	0.282625	0.259575	0.25599375	0.26818125	0.3256625	0.2188375	476.1342188	0	Full
RS_Oats_1718Nit0IrrNil	2018-01-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.003277943	20.53005716	20.00155599	19.34316536	17.35887031	16.44963984	15.70468125	15.26115339	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.232328125	0.251975	0.23155	0.2543875	0.277433333	0.32585	0.22816875	467.8623438	0	Nil
RS_Oats_1718Nit300IrrFull	2018-01-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.654352303	18.99176146	18.15198932	17.54425391	16.14869531	15.50865911	15.06360677	14.7895487	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.17058125	0.21525625	0.22228125	0.28803125	0.294925	0.27016875	0.1836375	435.58875	300	Full
RS_Oats_1718Nit300IrrNil	2018-01-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.57451739	19.32486966	18.41584219	17.69759531	16.32490339	15.58514271	15.03439089	14.80379844	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.172478125	0.2249625	0.2472	0.275125	0.3009875	0.3192625	0.245625	476.0760938	300	Nil
RS_Oats_1718Nit50IrrFull	2018-01-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.004979383	20.25984258	19.56318698	18.87050573	17.03253932	16.18507969	15.58166536	15.17500026	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.230803125	0.2372625	0.28190625	0.310425	0.29595	0.27709375	0.1727875	471.6585938	50	Full
RS_Oats_1718Nit50IrrNil	2018-01-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-0.000514403	20.34351693	19.77691224	19.08995286	17.21446432	16.28823828	15.61478828	15.24409922	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2309375	0.24944375	0.26035625	0.27656875	0.29279375	0.29365	0.1500625	454.0865625	50	Nil
RS_Oats_1718Nit0IrrFull	2018-01-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.55472956	18.74208516	18.97686745	17.7377362	16.73616927	15.84680078	15.37713411	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.336353125	0.35773125	0.341825	0.25583125	0.26745625	0.325025	0.2185125	526.7076563	0	Full
RS_Oats_1718Nit0IrrNil	2018-01-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.34062995	18.58132995	18.80376953	17.58979323	16.59214193	15.77571901	15.28794219	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.347078125	0.34046875	0.28676875	0.2543625	0.277008333	0.3255375	0.2278375	514.5864063	0	Nil
RS_Oats_1718Nit300IrrFull	2018-01-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.95548893	17.48204297	17.39685807	16.38612057	15.67110156	15.12741953	14.81754297	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2870875	0.2718875	0.23675625	0.28864375	0.29440625	0.26934375	0.183325	465.58875	300	Full
RS_Oats_1718Nit300IrrNil	2018-01-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.03333372	17.63576563	17.53767318	16.56877708	15.75616042	15.10152552	14.83718568	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2998625	0.2953625	0.26175	0.27534375	0.30053125	0.3188375	0.2452875	509.80875	300	Nil
RS_Oats_1718Nit50IrrFull	2018-01-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.63269583	18.4416474	18.4890763	17.26405339	16.35599219	15.65146849	15.20331484	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.34886875	0.3282	0.3239625	0.31028125	0.29544375	0.27671875	0.17254375	515.2453125	50	Full
RS_Oats_1718Nit50IrrNil	2018-01-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.40134531	18.442825	18.63035807	17.45725078	16.46959792	15.68218125	15.27135755	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.34160625	0.3374625	0.31655625	0.27738125	0.2925625	0.29336875	0.1498875	500.7871875	50	Nil
RS_Oats_1718Nit0IrrFull	2018-01-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.61053112	17.15233594	17.83037578	17.69653073	16.86995391	15.93640495	15.42859141	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.31348125	0.3461875	0.33466875	0.2574125	0.26683125	0.324425	0.2181875	519.4078125	0	Full
