SowDate,trial_code,exp_no,site,year,date,Stage,Rep,Landscape_pos,Type,cultivar,TOS,density_trt,Irrigation_trt,Fertiliser_Trt,density,AboveGround.NConc,AboveGround.wt,grain.total.wt,grain.wt,grain.protein,grain.oil,grain.number,stem.live,leaf.live,SoilWater.SW(1),SoilWater.SW(2),SoilWater.SW(3),SoilWater.SW(4),SoilWater.SW(5),SoilWater.SW(6),Nutrient.MineralN(1),Nutrient.MineralN(2),Nutrient.MineralN(3),Nutrient.MineralN(4),Nutrient.MineralN(5),Nutrient.MineralN,
(d/mm/yyyy),(),(),(),(),(d/mm/yyyy),(),(),(),(),(),(),(plants/m2),(),(kg/ha),(plants/m2),(%),(g/m2),(g/m2),(mg),(%),(%),(seeds/m2),(g/m2),(g/m2),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),
12/05/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,H,44Y89,3,60,nil,nil,56.66666667,,957.55,219.5325,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H_TT,Hyola750,3,60,nil,nil,30,,678.6111111,114.975,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,H_TT,Hyola750,1,60,nil,nil,48.33333333,,1170.383333,263.07,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,25/10/2016,9,,,H,Hyola575,1,60,nil,nil,28.33333333,,1099.5,194.445,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,H,Archer,1,60,nil,nil,28.33333333,,1125.85,220.518,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H,Archer,3,60,nil,nil,40,,833.3333333,134.235,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Stingray,3,60,nil,nil,40,,685.1333333,133.848,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H,Hyola575,3,60,nil,nil,28.33333333,,862.7222222,164.745,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Diamond,2,60,nil,nil,51.66666667,,886.6111111,239.8635,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,H,Archer,2,60,nil,nil,45,,1214.916667,233.397,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,44Y89,2,60,nil,nil,30,,937.9055556,219.42,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Stingray,3,60,nil,nil,43.33333333,,660.5,159.498,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,8/11/2016,9,,,H,Hyola575,3,60,nil,nil,38.33333333,,897.6111111,155.52,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,H,45Y88,3,60,nil,nil,53.33333333,,876,131.895,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Diamond,2,60,nil,nil,63.33333333,,949.3611111,245.0835,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Gem,2,60,nil,nil,48.33333333,,641.3,156.681,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,H_TT,Hyola750,2,60,nil,nil,45,,552.1111111,116.0145,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola559,1,60,nil,nil,28.33333333,,788.8833333,211.6665,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Archer,1,60,nil,nil,33.33333333,,1070.338889,198.0135,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,25/10/2016,9,,,H,44Y89,1,60,nil,nil,51.66666667,,728.6666667,183.24,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,3/11/2016,9,,,OP_TT,Gem,1,60,nil,nil,50,,698.6944444,183.1185,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,25/10/2016,9,,,H,Hyola575,1,60,nil,nil,36.66666667,,859.2222222,160.74,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,31/10/2016,9,,,H_TT,Hyola750,1,60,nil,nil,36.66666667,,1031.705556,245.439,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H,Archer,3,60,nil,nil,50,,1012,175.455,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,31/10/2016,9,,,OP_TT,Stingray,3,60,nil,nil,55,,825.6777778,206.4195,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,31/10/2016,9,,,H,44Y89,3,60,nil,nil,53.33333333,,945.7777778,210.888,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,8/11/2016,9,,,H_TT,Hyola750,2,60,nil,nil,58.33333333,,1037,218.52,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,44Y89,2,60,nil,nil,46.66666667,,1072.385714,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H,Archer,2,60,nil,nil,36.66666667,,869,174.6509434,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Stingray,2,60,nil,nil,43.33333333,,797.4388889,179.0278302,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Gem,2,60,nil,nil,53.33333333,,869.8888889,184.6273585,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Diamond,2,60,nil,nil,41.66666667,,1303.955556,301.7419811,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola559,1,60,nil,nil,28.33333333,,711.1444444,168.8306604,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Archer,1,60,nil,nil,31.66666667,,1168.6,195.3636792,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,18/10/2016,9,,,OP_TT,Stingray,1,60,nil,nil,36.66666667,,608.4611111,75.68915094,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,8/11/2016,9,,,H,Hyola575,3,60,nil,nil,35,,694.5555556,95.13679245,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H,45Y88,3,60,nil,nil,50,,844.2777778,130.4150943,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,3/11/2016,9,,,H_TT,Hyola559,3,60,nil,nil,25,,677.6111111,118.0613208,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,25/10/2016,9,,,H,44Y89,1,60,nil,nil,40,,816.3888889,198.7216981,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,18/10/2016,9,,,H,Diamond,1,60,nil,nil,41.66666667,,634.3333333,145.6132075,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,45Y88,1,60,nil,nil,38.33333333,,671.8888889,139.8311321,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Diamond,3,60,nil,nil,66.66666667,,792.3055556,140.9476415,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H_TT,Hyola750,3,60,nil,nil,41.66666667,,527.2222222,83.58962264,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,OP_TT,Gem,3,60,nil,nil,30,,492.7222222,88.76886792,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,45Y88,2,60,nil,nil,50,,1041.866667,171.0891509,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola559,2,60,nil,nil,46.66666667,,1083.538889,234.1995283,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Hyola575,2,60,nil,nil,48.33333333,,950.0388889,145.1504717,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,44Y89,3,60,nil,nil,53.33333333,,783.4555556,139.3259434,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H,Archer,3,60,nil,nil,35,,957.6111111,119.8867925,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H_TT,Hyola750,3,60,nil,nil,51.66666667,,672.9444444,102.3962264,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola559,2,60,nil,nil,36.66666667,,781.3777778,180.3099057,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,45Y88,2,60,nil,nil,35,,988.6777778,208.4136792,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Stingray,2,60,nil,nil,38.33333333,,709.9444444,177.8603774,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Gem,1,60,nil,nil,45,,823.4333333,216.3863208,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,25/10/2016,9,,,H,Hyola575,1,60,nil,nil,35,,945.7222222,178.8962264,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,18/10/2016,9,,,H,Diamond,1,60,nil,nil,46.66666667,,770.3277778,200.0292453,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,H,Archer,1,60,nil,nil,36.66666667,,995.7555556,215.4056604,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,25/10/2016,9,,,H,44Y89,1,60,nil,nil,51.66666667,,890.9444444,225.9764151,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,21/10/2016,9,,,H,45Y88,1,60,nil,nil,25,,961.5555556,219.5490566,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H_TT,Hyola750,3,60,nil,nil,56.66666667,,711.9444444,145.9103774,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,OP_TT,Gem,3,60,nil,nil,58.33333333,,878.4444444,188.2910377,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,8/11/2016,9,,,H,Hyola575,3,60,nil,nil,51.66666667,,1188.777778,234.509434,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola559,2,60,nil,nil,40,,898.7666667,208.7193396,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,45Y88,2,60,nil,nil,46.66666667,,1125.75,251.5372642,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Diamond,2,60,nil,nil,43.33333333,,1044.794444,274.8608491,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,44Y89,2,60,nil,nil,71.66666667,,1107.45,262.6768868,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Hyola575,2,60,nil,nil,36.66666667,,775.5833333,151.0386792,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,8/11/2016,9,,,H,Archer,2,60,nil,nil,41.66666667,,843.1666667,133.1320755,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,25/10/2016,9,,,H,Hyola575,1,60,nil,nil,28.33333333,,948.5,130.0330189,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,18/10/2016,9,,,H,Diamond,1,60,nil,nil,45,,783.2222222,189.8490566,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola750,1,60,nil,nil,33.33333333,,817.2777778,137.3009434,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Diamond,3,60,nil,nil,30,,688.9,126.8575472,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,14/11/2016,9,,,H,Archer,3,60,nil,nil,38.33333333,,523.8333333,67.03301887,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Stingray,3,60,nil,nil,36.66666667,,359.6055556,49.82688679,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Gem,1,60,nil,nil,36.66666667,,774.6666667,188.6009434,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,18/10/2016,9,,,OP_TT,Stingray,1,60,nil,nil,35,,560.5111111,85.8990566,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola559,1,60,nil,nil,41.66666667,,730.9111111,170.520283,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,45Y88,3,60,nil,nil,48.33333333,,709.5944444,107.3080189,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,8/11/2016,9,,,H_TT,Hyola559,3,60,nil,nil,38.33333333,,534.7166667,104.909434,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,44Y89,3,60,nil,nil,58.33333333,,672.3666667,146.7551887,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Stingray,2,60,nil,nil,45,,532.0722222,124.8707547,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola750,2,60,nil,nil,58.33333333,,667.5722222,120.4259434,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Gem,2,60,nil,nil,28.33333333,,567.8277778,121.2919811,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Diamond,3,60,nil,nil,43.33333333,,746.3833333,154.2608491,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola559,3,60,nil,nil,40,,631.0055556,130.245283,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,OP_TT,Gem,3,60,nil,nil,61.66666667,,467.0555556,71.56698113,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,44Y89,2,60,nil,nil,50,,672.2,149.4254717,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,Hyola575,2,60,nil,nil,50,,764.8111111,142.4632075,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,4/11/2016,9,,,H,Archer,2,60,nil,nil,43.33333333,,846.4444444,173.5216981,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H_TT,Hyola750,1,60,nil,nil,33.33333333,,792.5833333,169.9556604,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,18/10/2016,9,,,OP_TT,Stingray,1,60,nil,nil,36.66666667,,566.2222222,134.1084906,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,1/11/2016,9,,,H,45Y88,1,60,nil,nil,31.66666667,,861.9722222,194.8287736,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,5/09/2016,7.3,,,OP_TT,Stingray,1,60,nil,nil,33.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,5/09/2016,7.3,,,H,Diamond,1,60,nil,nil,53.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,5/09/2016,7.3,,,OP_TT,Stingray,1,60,nil,nil,36.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,5/09/2016,7.3,,,H,Diamond,1,60,nil,nil,41.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,5/09/2016,7.3,,,H,Diamond,1,60,nil,nil,46.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,5/09/2016,7.3,,,H,Diamond,1,60,nil,nil,45,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,5/09/2016,7.3,,,OP_TT,Stingray,1,60,nil,nil,35,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,5/09/2016,7.3,,,OP_TT,Stingray,1,60,nil,nil,36.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,13/09/2016,7.3,,,H,44Y89,1,60,nil,nil,40,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,13/09/2016,7.3,,,H,Hyola575,1,60,nil,nil,28.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,13/09/2016,7.3,,,H,44Y89,1,60,nil,nil,51.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,13/09/2016,7.3,,,H,Hyola575,1,60,nil,nil,36.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,13/09/2016,7.3,,,H,44Y89,1,60,nil,nil,40,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,13/09/2016,7.3,,,H,Hyola575,1,60,nil,nil,35,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,13/09/2016,7.3,,,H,44Y89,1,60,nil,nil,51.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,13/09/2016,7.3,,,H,Hyola575,1,60,nil,nil,28.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H_TT,Hyola559,1,60,nil,nil,48.33333333,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Gem,2,60,nil,nil,51.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Stingray,2,60,nil,nil,53.33333333,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H_TT,Hyola559,2,60,nil,nil,45,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,45Y88,1,60,nil,nil,41.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Gem,1,60,nil,nil,43.33333333,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,Diamond,2,60,nil,nil,51.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,44Y89,2,60,nil,nil,30,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,Diamond,2,60,nil,nil,63.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H_TT,Hyola559,1,60,nil,nil,28.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Gem,1,60,nil,nil,50,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,44Y89,2,60,nil,nil,46.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Stingray,2,60,nil,nil,43.33333333,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,Diamond,2,60,nil,nil,41.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H_TT,Hyola559,1,60,nil,nil,28.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,45Y88,1,60,nil,nil,38.33333333,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,45Y88,2,60,nil,nil,50,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H_TT,Hyola559,2,60,nil,nil,36.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Stingray,2,60,nil,nil,38.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Gem,1,60,nil,nil,45,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,45Y88,1,60,nil,nil,25,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H_TT,Hyola559,2,60,nil,nil,40,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,Diamond,2,60,nil,nil,43.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Gem,1,60,nil,nil,36.66666667,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H_TT,Hyola559,1,60,nil,nil,41.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,OP_TT,Stingray,2,60,nil,nil,45,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,44Y89,2,60,nil,nil,50,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,20/09/2016,7.3,,,H,45Y88,1,60,nil,nil,31.66666667,,,,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,24/09/2016,7.3,,,H,Diamond,3,60,nil,nil,46.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,24/09/2016,7.3,,,H,44Y89,2,60,nil,nil,71.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,25/09/2016,7.3,,,H,Hyola575,2,60,nil,nil,53.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,25/09/2016,7.3,,,H_TT,Hyola750,1,60,nil,nil,36.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,26/09/2016,7.3,,,OP_TT,Gem,2,60,nil,nil,48.33333333,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,26/09/2016,7.3,,,H,Hyola575,2,60,nil,nil,36.66666667,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,26/09/2016,7.3,,,H,Hyola575,2,60,nil,nil,50,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,27/09/2016,7.3,,,H,45Y88,2,60,nil,nil,43.33333333,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,CTA16LAM1,1b,Lameroo,2016,27/09/2016,7.3,,,H_TT,Hyola750,1,60,nil,nil,48.33333333,,,,,,,,,,,,,,,,,,,,,,
12/05/2016,CTA16LAM1,1b,Lameroo,2016,27/09/2016,7.3,,,H,44Y89,3,60,nil,nil,53.33333333,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,27/09/2016,7.3,,,OP_TT,Gem,2,60,nil,nil,53.33333333,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,CTA16LAM1,1b,Lameroo,2016,27/09/2016,7.3,,,H,45Y88,2,60,nil,nil,35,,,,,,,,,,,,,,,,,,,,,,
