Date	species	surfaceom_cover	surfaceom_wt	cover_green	cover_tot	residue_cover	phenology	gai	dai	lai	rtdep	stress_index	npp	growth	incorp_rate[1][1]	incorp_rate[1][2]	incorp_rate[1][3]	incorp_rate[1][4]	incorp_rate[1][5]	incorp_rate[1][6]	incorp_rate[1][7]	incorp_rate[1][8]	incorp_rate[1][9]	incorp_rate[1][10]	incorp_rate[1][11]	incorp_rate[1][12]	incorp_rate[2][1]	incorp_rate[2][2]	incorp_rate[2][3]	incorp_rate[2][4]	incorp_rate[2][5]	incorp_rate[2][6]	incorp_rate[2][7]	incorp_rate[2][8]	incorp_rate[2][9]	incorp_rate[2][10]	incorp_rate[2][11]	incorp_rate[2][12]	sw_dep[1]	sw_dep[2]	sw_dep[3]	sw_dep[4]	sw_dep[5]	sw_dep[6]	total_soil_water	sw_uptake[1]	sw_uptake[2]	sw_uptake[3]	sw_uptake[4]	sw_uptake[5]	sw_uptake[6]	glf_gai	glf_vpd	glf_sm	glf_tmp	glf_wl	glf_nitr	total_nh4	total_no3	total_n	nh4[1]	nh4[2]	nh4[3]	nh4[4]	nh4[5]	nh4[6]	no3[1]	no3[2]	no3[3]	no3[4]	no3[5]	no3[6]	uptake_nh4[1]	uptake_nh4[2]	uptake_nh4[3]	uptake_nh4[4]	uptake_nh4[5]	uptake_nh4[6]	uptake_no3[1]	uptake_no3[2]	uptake_no3[3]	uptake_no3[4]	uptake_no3[5]	uptake_no3[6]	height
1991-01-14	Perennial Ryegrass	0.28	647.70	0.06	0.99	0.98	3.02	0	6	0.10	650.00	0.00	0.11	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.2	17.9	19.2	28.0	38.6	48.3	165.34	0.116	0.136	0.145	0.129	0.009	0.000	0.0705	0.3680	1.0000	1.0000	1.0000	1.0000	0.23	8.63	8.86	0.12	0.04	0.04	0.00	0.00	0.02	0.17	0.17	0.34	0.84	2.89	4.21	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	120.26
1991-01-15	Perennial Ryegrass	0.26	615.75	0.05	0.99	0.98	3.02	0	6	0.08	650.00	0.00	0.06	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.4	17.7	19.0	28.0	38.7	48.3	164.04	0.064	0.096	0.103	0.094	0.007	0.000	0.0591	0.3878	1.0000	1.0000	1.0000	1.0000	0.17	8.67	8.84	0.05	0.04	0.04	0.00	0.00	0.02	0.16	0.19	0.37	0.84	2.89	4.22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	119.98
1991-01-16	Perennial Ryegrass	0.26	592.17	0.04	0.99	0.98	3.02	0	6	0.07	650.00	0.00	0.10	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.3	17.5	18.8	27.9	38.7	48.3	162.56	0.044	0.086	0.092	0.086	0.007	0.000	0.0504	0.4656	1.0000	1.0000	1.0000	0.7290	0.13	8.65	8.78	0.01	0.05	0.05	0.00	0.00	0.02	0.10	0.22	0.39	0.84	2.90	4.22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	119.70
1991-01-17	Perennial Ryegrass	0.25	571.31	0.04	0.99	0.98	3.02	0	6	0.07	650.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.0	17.4	18.7	27.9	38.7	48.2	161.89	0.013	0.043	0.047	0.045	0.004	0.000	0.0450	0.6659	1.0000	1.0000	1.0000	1.0000	0.18	8.61	8.79	0.05	0.05	0.05	0.00	0.00	0.02	0.02	0.24	0.40	0.83	2.90	4.22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	119.43
1991-01-18	Perennial Ryegrass	0.24	559.87	0.03	0.99	0.98	3.02	0	6	0.06	650.00	0.00	-0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.9	17.2	18.6	27.8	38.7	48.2	160.52	0.014	0.064	0.070	0.068	0.006	0.000	0.0397	0.3830	1.0000	1.0000	1.0000	1.0000	0.12	8.64	8.76	0.00	0.05	0.05	0.00	0.00	0.02	0.00	0.26	0.42	0.83	2.90	4.23	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	119.15
1991-01-19	Perennial Ryegrass	0.25	566.33	0.03	0.98	0.98	3.03	0	6	0.05	650.00	0.00	-0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.9	17.0	18.4	27.8	38.7	48.2	159.05	0.000	0.078	0.085	0.084	0.008	0.000	0.0342	0.5138	1.0000	1.0000	1.0000	0.6776	0.13	8.66	8.79	0.00	0.05	0.05	0.00	0.00	0.02	0.00	0.28	0.43	0.83	2.90	4.23	0.0000	0.0011	0.0004	0.0000	0.0000	0.0000	0.0000	0.0057	0.0036	0.0040	0.0020	0.0000	118.87
1991-01-20	Perennial Ryegrass	0.25	572.70	0.03	0.98	0.98	3.03	0	6	0.04	650.00	0.00	-0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.0	16.8	18.3	27.7	38.8	48.2	157.71	0.000	0.079	0.086	0.088	0.008	0.000	0.0296	0.4982	1.0000	1.0000	1.0000	0.8729	0.13	8.69	8.82	0.00	0.05	0.05	0.00	0.00	0.02	0.00	0.29	0.45	0.82	2.90	4.23	0.0000	0.0009	0.0004	0.0000	0.0000	0.0000	0.0000	0.0048	0.0030	0.0033	0.0016	0.0000	118.59
1991-01-21	Perennial Ryegrass	0.33	790.03	0.02	0.99	0.99	3.03	0	6	0.04	650.00	0.00	-0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.1	18.8	18.3	27.7	38.8	48.1	170.71	0.000	0.036	0.040	0.041	0.004	0.000	0.0255	0.7254	1.0000	1.0000	1.0000	0.9992	0.29	8.80	9.09	0.16	0.06	0.05	0.00	0.00	0.02	0.07	0.31	0.46	0.82	2.90	4.23	0.0010	0.0007	0.0003	0.0000	0.0000	0.0000	0.0005	0.0038	0.0023	0.0024	0.0013	0.0000	118.10
1991-01-22	Perennial Ryegrass	0.37	916.14	0.02	0.98	0.98	3.03	0	6	0.03	650.00	0.00	-0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.3	22.1	20.1	27.9	38.8	48.1	181.31	0.041	0.026	0.019	0.020	0.002	0.000	0.0227	0.4508	1.0000	1.0000	1.0000	1.0000	0.28	8.87	9.15	0.15	0.06	0.05	0.00	0.00	0.02	0.07	0.32	0.51	0.83	2.90	4.24	0.0041	0.0004	0.0001	0.0000	0.0000	0.0000	0.0020	0.0020	0.0008	0.0008	0.0004	0.0000	112.28
1991-01-23	Perennial Ryegrass	0.41	1069.71	0.02	0.98	0.98	3.03	0	5	0.03	650.00	0.00	-0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.2	27.0	23.0	30.4	38.8	48.1	199.44	0.012	0.008	0.005	0.004	0.000	0.000	0.0201	1.0000	1.0000	1.0000	1.0000	1.0000	0.26	8.90	9.16	0.13	0.06	0.05	0.00	0.00	0.02	0.04	0.30	0.53	0.88	2.90	4.24	0.0041	0.0004	0.0001	0.0000	0.0000	0.0000	0.0013	0.0021	0.0007	0.0005	0.0002	0.0000	106.57
1991-01-24	Perennial Ryegrass	0.40	1023.09	0.02	0.96	0.96	3.03	0	5	0.03	650.00	0.00	-0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.4	27.4	24.6	34.3	39.0	48.0	198.73	0.029	0.018	0.012	0.009	0.001	0.000	0.0182	0.6523	1.0000	1.0000	1.0000	1.0000	0.27	8.96	9.23	0.14	0.06	0.05	0.00	0.00	0.02	0.05	0.27	0.51	0.96	2.91	4.25	0.0026	0.0005	0.0001	0.0000	0.0000	0.0000	0.0010	0.0024	0.0007	0.0004	0.0001	0.0000	100.73
1991-01-25	Perennial Ryegrass	0.38	970.70	0.01	0.96	0.96	3.03	0	5	0.02	650.00	0.00	-0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.9	26.1	25.6	36.4	40.5	48.0	197.53	0.032	0.030	0.022	0.021	0.001	0.000	0.0159	0.5825	1.0000	1.0000	1.0000	1.0000	0.28	9.01	9.29	0.15	0.06	0.05	0.00	0.00	0.02	0.06	0.26	0.50	0.99	2.95	4.25	0.0021	0.0004	0.0001	0.0000	0.0000	0.0000	0.0008	0.0018	0.0007	0.0005	0.0001	0.0000	99.31
1991-01-26	Perennial Ryegrass	0.37	913.66	0.01	0.96	0.96	3.03	0	5	0.02	650.00	0.00	-0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.2	24.1	25.4	37.6	43.0	48.0	196.31	0.024	0.029	0.025	0.026	0.003	0.000	0.0137	0.5806	1.0000	1.0000	1.0000	1.0000	0.30	9.07	9.37	0.16	0.06	0.05	0.00	0.00	0.02	0.07	0.25	0.48	0.99	3.02	4.26	0.0015	0.0004	0.0001	0.0000	0.0000	0.0000	0.0006	0.0015	0.0008	0.0007	0.0001	0.0000	99.08
1991-01-27	Perennial Ryegrass	0.35	848.17	0.01	0.96	0.96	3.03	0	5	0.02	650.00	0.00	-0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.0	22.0	24.6	38.0	45.6	48.0	195.09	0.014	0.019	0.020	0.022	0.005	0.000	0.0121	0.4955	1.0000	1.0000	1.0000	1.0000	0.31	9.11	9.42	0.16	0.06	0.05	0.01	0.00	0.02	0.07	0.25	0.47	0.98	3.09	4.26	0.0011	0.0003	0.0001	0.0000	0.0000	0.0000	0.0005	0.0012	0.0008	0.0008	0.0002	0.0000	98.85
1991-01-28	Perennial Ryegrass	0.33	797.13	0.01	0.96	0.96	3.03	0	5	0.02	650.00	0.00	-0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.4	20.3	23.4	37.8	48.0	48.0	193.93	0.013	0.017	0.020	0.025	0.008	0.000	0.0109	0.6810	1.0000	1.0000	1.0000	1.0000	0.29	9.22	9.50	0.14	0.07	0.05	0.01	0.00	0.02	0.13	0.26	0.46	0.96	3.15	4.27	0.0008	0.0002	0.0001	0.0000	0.0000	0.0000	0.0007	0.0008	0.0007	0.0008	0.0003	0.0000	98.63
1991-01-29	Perennial Ryegrass	0.31	756.07	0.01	0.96	0.96	3.04	0	5	0.01	650.00	0.00	-0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.7	19.4	22.4	37.4	50.0	48.0	192.92	0.009	0.010	0.013	0.018	0.008	0.000	0.0098	0.5104	1.0000	1.0000	1.0000	1.0000	0.25	9.30	9.55	0.09	0.07	0.05	0.01	0.00	0.02	0.16	0.27	0.45	0.94	3.20	4.28	0.0005	0.0002	0.0001	0.0000	0.0000	0.0000	0.0008	0.0007	0.0006	0.0008	0.0003	0.0000	98.40
1991-01-30	Perennial Ryegrass	0.30	722.30	0.01	0.96	0.96	3.04	0	5	0.01	650.00	0.00	-0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.8	19.0	21.5	36.8	51.5	48.1	191.70	0.006	0.007	0.009	0.013	0.007	0.000	0.0089	0.3073	1.0000	1.0000	1.0000	1.0000	0.25	9.36	9.61	0.08	0.07	0.06	0.01	0.00	0.02	0.17	0.30	0.46	0.92	3.23	4.29	0.0004	0.0001	0.0001	0.0000	0.0000	0.0000	0.0007	0.0006	0.0005	0.0007	0.0004	0.0000	98.17
1991-01-31	Perennial Ryegrass	0.29	686.88	0.01	0.96	0.96	3.04	0	5	0.01	650.00	0.00	-0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.8	18.9	20.7	36.2	52.6	48.1	190.40	0.009	0.011	0.014	0.023	0.014	0.000	0.0081	0.5646	1.0000	1.0000	1.0000	1.0000	0.26	9.42	9.68	0.09	0.07	0.06	0.01	0.00	0.02	0.16	0.32	0.46	0.91	3.26	4.30	0.0003	0.0001	0.0000	0.0000	0.0000	0.0000	0.0005	0.0005	0.0004	0.0006	0.0004	0.0000	97.95
1991-02-01	Perennial Ryegrass	0.28	657.53	0.01	0.96	0.96	3.04	0	5	0.01	650.00	0.00	-0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.9	18.8	20.3	35.7	53.3	48.2	189.16	0.005	0.008	0.009	0.015	0.011	0.000	0.0072	0.5019	1.0000	1.0000	1.0000	1.0000	0.23	9.48	9.71	0.05	0.08	0.06	0.01	0.01	0.02	0.17	0.35	0.48	0.90	3.28	4.31	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0004	0.0005	0.0003	0.0005	0.0004	0.0000	97.72
1991-02-02	Perennial Ryegrass	0.27	633.62	0.01	0.96	0.96	3.04	0	5	0.01	650.00	0.00	-0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.9	18.6	20.1	35.3	53.8	48.3	187.92	0.003	0.006	0.007	0.012	0.009	0.000	0.0064	0.4403	1.0000	1.0000	1.0000	1.0000	0.20	9.52	9.72	0.02	0.08	0.06	0.02	0.01	0.02	0.14	0.39	0.50	0.89	3.29	4.32	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0003	0.0005	0.0003	0.0005	0.0004	0.0000	97.50
1991-02-03	Perennial Ryegrass	0.26	614.71	0.01	0.96	0.96	3.04	0	5	0.01	650.00	0.00	-0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.8	18.5	19.9	35.0	54.0	48.4	186.64	0.002	0.007	0.008	0.014	0.012	0.000	0.0058	0.5171	1.0000	1.0000	1.0000	1.0000	0.19	9.55	9.74	0.00	0.08	0.06	0.02	0.01	0.02	0.08	0.42	0.52	0.89	3.29	4.34	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0005	0.0003	0.0004	0.0004	0.0000	97.27
1991-02-04	Perennial Ryegrass	0.26	600.85	0.00	0.96	0.96	3.04	0	5	0.01	650.00	0.00	-0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.6	18.4	20.0	34.6	54.0	48.6	185.18	0.001	0.007	0.008	0.014	0.012	0.000	0.0051	0.5027	1.0000	1.0000	1.0000	1.0000	0.19	9.59	9.78	0.00	0.07	0.06	0.02	0.01	0.02	0.02	0.47	0.56	0.89	3.29	4.36	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0002	0.0003	0.0004	0.0000	97.05
1991-02-05	Perennial Ryegrass	0.28	667.66	0.00	0.96	0.96	3.04	0	5	0.01	650.00	0.00	-0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.1	18.3	20.0	34.4	53.9	48.7	187.42	0.000	0.008	0.009	0.015	0.013	0.000	0.0045	0.6076	1.0000	1.0000	1.0000	1.0000	0.33	9.77	10.10	0.14	0.07	0.06	0.02	0.01	0.02	0.09	0.52	0.60	0.90	3.29	4.37	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0002	0.0002	0.0003	0.0000	96.67
1991-02-06	Perennial Ryegrass	0.31	745.72	0.00	0.96	0.96	3.04	0	4	0.01	650.00	0.00	-0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.2	19.8	20.3	34.6	53.9	48.7	196.57	0.001	0.003	0.003	0.005	0.005	0.000	0.0038	0.6762	1.0000	1.0000	1.0000	1.0000	0.41	9.97	10.38	0.22	0.07	0.06	0.02	0.02	0.02	0.16	0.56	0.64	0.92	3.30	4.39	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0003	0.0001	0.0002	0.0002	0.0000	94.71
1991-02-07	Perennial Ryegrass	0.29	680.52	0.00	0.95	0.95	3.04	0	4	0.00	650.00	0.00	-0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.2	20.0	20.6	34.8	54.0	48.9	195.43	0.004	0.003	0.003	0.005	0.004	0.000	0.0034	0.6638	1.0000	1.0000	1.0000	1.0000	0.35	10.19	10.54	0.15	0.07	0.06	0.02	0.02	0.02	0.25	0.60	0.69	0.94	3.31	4.41	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0002	0.0001	0.0001	0.0001	0.0000	91.24
1991-02-08	Perennial Ryegrass	0.27	625.74	0.00	0.95	0.95	3.05	0	4	0.00	650.00	0.00	-0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.1	19.4	20.6	34.9	54.1	49.0	194.15	0.003	0.003	0.003	0.005	0.004	0.000	0.0030	0.6855	1.0000	1.0000	1.0000	1.0000	0.31	10.36	10.67	0.11	0.07	0.06	0.02	0.02	0.03	0.30	0.63	0.73	0.96	3.31	4.43	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0001	0.0001	0.0001	0.0000	89.92
1991-02-09	Perennial Ryegrass	0.25	579.78	0.00	0.95	0.95	3.05	0	4	0.00	650.00	0.00	-0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.1	19.0	20.5	34.9	54.1	49.3	192.85	0.004	0.004	0.004	0.007	0.006	0.000	0.0026	0.9180	1.0000	1.0000	1.0000	1.0000	0.29	10.50	10.79	0.09	0.07	0.06	0.03	0.02	0.03	0.32	0.67	0.76	0.98	3.32	4.46	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0002	0.0001	0.0001	0.0001	0.0000	89.71
1991-02-10	Perennial Ryegrass	0.24	540.25	0.00	0.95	0.95	3.05	0	4	0.00	650.00	0.00	-0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.4	18.8	20.2	34.9	54.1	49.5	191.91	0.002	0.002	0.002	0.003	0.003	0.000	0.0023	1.0000	1.0000	1.0000	1.0000	1.0000	0.27	10.60	10.87	0.05	0.08	0.06	0.03	0.02	0.03	0.31	0.71	0.78	0.99	3.32	4.48	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0002	0.0001	0.0001	0.0001	0.0000	89.51
1991-02-11	Perennial Ryegrass	0.22	506.38	0.00	0.95	0.95	3.05	0	4	0.00	650.00	0.00	-0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.7	18.7	20.0	34.8	54.1	49.7	190.93	0.001	0.002	0.002	0.003	0.003	0.000	0.0021	1.0000	1.0000	1.0000	1.0000	1.0000	0.29	10.69	10.98	0.07	0.08	0.06	0.03	0.03	0.03	0.29	0.75	0.81	1.00	3.33	4.51	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0001	0.0001	0.0000	89.30
1991-02-12	Perennial Ryegrass	0.21	477.60	0.00	0.95	0.95	3.05	0	4	0.00	650.00	0.00	-0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.9	18.5	19.9	34.7	54.0	49.9	189.87	0.001	0.002	0.002	0.003	0.003	0.000	0.0018	1.0000	1.0000	1.0000	1.0000	1.0000	0.28	10.80	11.08	0.05	0.08	0.07	0.03	0.03	0.03	0.29	0.79	0.84	1.02	3.33	4.53	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0000	89.10
1991-02-13	Perennial Ryegrass	0.20	453.86	0.00	0.95	0.95	3.05	0	4	0.00	650.00	0.00	-0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.8	18.4	20.0	34.4	54.0	50.0	188.55	0.001	0.002	0.002	0.004	0.003	0.000	0.0016	0.9949	1.0000	1.0000	1.0000	1.0000	0.28	10.90	11.18	0.03	0.08	0.07	0.03	0.03	0.03	0.28	0.83	0.88	1.02	3.34	4.55	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	88.89
1991-02-14	Perennial Ryegrass	0.20	434.95	0.00	0.95	0.95	3.05	0	4	0.00	650.00	0.00	-0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.5	18.3	20.0	34.5	53.7	50.0	187.04	0.000	0.001	0.002	0.003	0.002	0.000	0.0014	0.8715	1.0000	1.0000	1.0000	1.0000	0.26	10.99	11.26	0.01	0.08	0.07	0.03	0.03	0.03	0.25	0.87	0.91	1.05	3.34	4.56	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	88.69
1991-02-15	Perennial Ryegrass	0.21	476.02	0.00	0.95	0.95	3.05	0	4	0.00	650.00	0.00	-0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.8	18.2	20.0	34.5	53.5	50.1	190.14	0.000	0.001	0.001	0.002	0.001	0.000	0.0012	1.0000	1.0000	1.0000	1.0000	1.0000	0.38	11.13	11.51	0.13	0.09	0.07	0.03	0.03	0.03	0.26	0.92	0.95	1.07	3.34	4.58	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	88.31
1991-02-16	Perennial Ryegrass	0.20	450.84	0.00	0.94	0.94	3.05	0	4	0.00	650.00	0.00	-0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.9	18.1	20.0	34.5	53.4	50.2	189.10	0.001	0.001	0.001	0.002	0.002	0.000	0.0011	1.0000	1.0000	1.0000	1.0000	1.0000	0.35	11.32	11.67	0.09	0.09	0.07	0.04	0.03	0.03	0.33	0.97	0.99	1.09	3.34	4.60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	86.94
1991-02-17	Perennial Ryegrass	0.20	437.56	0.00	0.94	0.94	3.05	0	4	0.00	650.00	0.00	-0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.0	18.1	20.0	34.5	53.2	50.2	187.96	0.000	0.001	0.001	0.002	0.001	0.000	0.0010	1.0000	1.0000	1.0000	1.0000	1.0000	0.34	11.48	11.83	0.07	0.09	0.07	0.04	0.04	0.03	0.38	1.01	1.02	1.11	3.35	4.61	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	86.12
