Date	species	dorm_t	seed_dorm_time	germ_index	shoot_dm	seedl_dm	estab_dm	senc_dm	dead_dm	litter_dm	green_dm	dry_dm	leaf_dm	stem_dm	avail_dm	root_dm	seed_dm	rlv[1]	rlv[2]	rlv[3]	rlv[4]	rlv[5]	rlv[6]
1991-12-23	Perennial Ryegrass	14.8	-1	0	2019.1	0.0	27.9	108.3	1879.41	3.51	136.22	1883	1089.04	930.10	1882.92	475.49	0.0	0.034	0.018	0.008	0.003	0.001	0.000
1991-12-24	Perennial Ryegrass	14.8	-1	0	2021.9	0.0	36.9	92.5	1888.93	3.54	129.41	1892	1090.70	931.18	1892.47	465.97	0.0	0.033	0.018	0.008	0.003	0.001	0.000
1991-12-25	Perennial Ryegrass	14.8	-1	0	2024.7	0.0	45.9	77.6	1897.59	3.56	123.56	1901	1092.47	932.23	1901.15	456.57	0.0	0.032	0.017	0.008	0.003	0.001	0.000
1991-12-26	Perennial Ryegrass	14.8	-1	0	2027.4	0.0	54.7	64.6	1904.50	3.58	119.36	1908	1094.29	933.14	1908.07	447.31	0.0	0.032	0.017	0.008	0.003	0.001	0.000
1991-12-27	Perennial Ryegrass	14.8	-1	0	2031.6	0.0	65.1	51.3	1899.31	15.95	116.31	1915	1097.13	934.44	1915.26	438.18	0.0	0.031	0.017	0.007	0.003	0.001	0.000
1991-12-28	Perennial Ryegrass	14.8	-1	0	2024.0	0.0	75.4	43.4	1901.58	3.58	118.79	1905	1091.90	932.05	1905.16	430.69	0.0	0.030	0.016	0.007	0.003	0.001	0.000
1991-12-29	Perennial Ryegrass	14.8	-1	0	2028.7	0.0	85.4	38.2	1901.47	3.59	123.64	1905	1095.35	933.35	1905.05	423.53	0.0	0.030	0.016	0.007	0.003	0.001	0.000
1991-12-30	Perennial Ryegrass	14.8	-1	0	2033.3	0.0	95.2	34.3	1900.22	3.59	129.46	1904	1098.71	934.55	1903.81	415.85	0.0	0.029	0.016	0.007	0.003	0.001	0.000
1991-12-31	Perennial Ryegrass	14.8	-1	0	2037.9	0.0	105.0	30.3	1764.13	138.47	135.35	1903	1102.16	935.79	1902.60	408.92	0.0	0.029	0.016	0.007	0.003	0.001	0.000
1992-01-01	Perennial Ryegrass	14.8	-1	0	1917.1	0.0	124.2	25.6	1763.95	3.30	149.85	1767	1018.03	899.06	1767.24	401.40	0.0	0.028	0.015	0.007	0.003	0.001	0.000
1992-01-02	Perennial Ryegrass	14.8	-1	0	1927.6	0.0	139.5	22.0	1762.84	3.30	161.49	1766	1025.76	901.87	1766.14	396.11	0.0	0.028	0.015	0.007	0.003	0.001	0.000
1992-01-03	Perennial Ryegrass	14.8	-1	0	1936.8	0.0	153.4	18.5	1744.36	20.51	171.96	1765	1032.62	904.22	1764.88	390.17	0.0	0.027	0.015	0.007	0.003	0.001	0.000
1992-01-04	Perennial Ryegrass	14.8	-1	0	1928.5	0.0	166.8	16.4	1692.27	52.92	183.29	1745	1027.39	901.08	1745.18	385.77	0.0	0.027	0.015	0.007	0.003	0.001	0.000
1992-01-05	Perennial Ryegrass	14.8	-1	0	1889.0	0.0	181.5	14.7	1632.85	59.96	196.20	1693	1000.85	888.16	1692.81	380.92	0.0	0.027	0.015	0.006	0.003	0.001	0.000
1992-01-06	Perennial Ryegrass	14.8	-1	0	1844.7	0.0	198.3	13.0	1630.37	3.02	211.27	1633	971.32	873.34	1633.39	377.88	0.0	0.027	0.014	0.006	0.003	0.001	0.000
1992-01-07	Perennial Ryegrass	14.8	-1	0	1855.0	0.0	212.7	11.4	1627.75	3.02	224.18	1631	979.04	875.91	1630.77	374.30	0.0	0.026	0.014	0.006	0.003	0.001	0.000
1992-01-08	Perennial Ryegrass	14.8	-1	0	1864.2	0.0	226.1	10.1	1552.95	75.05	236.17	1628	985.98	878.19	1627.99	371.62	0.0	0.026	0.014	0.006	0.003	0.001	0.000
1992-01-09	Perennial Ryegrass	14.8	-1	0	1804.0	0.0	242.0	9.1	1445.53	107.34	251.09	1553	946.05	857.91	1552.87	368.62	0.0	0.026	0.014	0.006	0.002	0.001	0.000
1992-01-10	Perennial Ryegrass	14.8	-1	0	1724.4	0.0	270.7	8.2	1410.94	34.52	278.95	1445	894.39	830.02	1445.46	364.07	0.0	0.026	0.014	0.006	0.002	0.001	0.000
1992-01-11	Perennial Ryegrass	14.8	-1	0	1707.1	0.0	288.9	7.3	1408.41	2.57	296.14	1411	884.08	823.04	1410.98	361.68	0.0	0.025	0.014	0.006	0.002	0.001	0.000
1992-01-12	Perennial Ryegrass	14.8	-1	0	1718.5	0.0	303.8	6.3	1405.95	2.56	310.01	1409	892.62	825.90	1408.51	359.65	0.0	0.025	0.014	0.006	0.002	0.001	0.000
1992-01-13	Perennial Ryegrass	14.8	-1	0	1729.0	0.0	317.7	5.4	1403.37	2.56	323.06	1406	900.48	828.51	1405.93	358.15	0.0	0.025	0.014	0.006	0.002	0.001	0.000
1992-01-14	Perennial Ryegrass	14.8	-1	0	1738.9	0.0	331.1	4.5	1400.76	2.55	335.57	1403	907.94	830.95	1403.31	355.99	0.0	0.025	0.014	0.006	0.002	0.001	0.000
1992-01-15	Perennial Ryegrass	14.8	-1	0	1748.7	0.0	344.3	3.8	1398.02	2.55	348.16	1401	915.35	833.38	1400.56	354.27	0.0	0.025	0.014	0.006	0.002	0.001	0.000
1992-01-16	Perennial Ryegrass	14.8	-1	0	1758.5	0.0	357.5	3.2	1395.17	2.54	360.79	1398	922.70	835.79	1397.71	352.95	0.0	0.025	0.014	0.006	0.002	0.001	0.000
1992-01-17	Perennial Ryegrass	14.8	-1	0	1767.5	0.0	370.0	2.8	1392.22	2.53	372.79	1395	929.54	838.01	1394.76	351.57	0.0	0.025	0.014	0.006	0.002	0.001	0.000
1992-01-18	Perennial Ryegrass	14.8	-1	0	1775.8	0.0	381.6	2.4	1389.22	2.53	384.06	1392	935.80	840.01	1391.75	349.93	0.0	0.025	0.013	0.006	0.002	0.001	0.000
1992-01-19	Perennial Ryegrass	14.8	-1	0	1783.9	0.0	393.1	2.0	1386.24	2.52	395.16	1389	941.95	841.98	1388.76	348.28	0.0	0.024	0.013	0.006	0.002	0.001	0.000
1992-01-20	Perennial Ryegrass	14.8	-1	0	1792.4	0.0	405.0	1.6	1383.26	2.52	406.66	1386	948.38	844.06	1385.77	346.06	0.0	0.024	0.013	0.006	0.002	0.001	0.000
1992-01-21	Perennial Ryegrass	14.8	-1	0	1801.1	0.0	417.1	1.3	1379.26	3.51	418.35	1383	954.93	846.19	1389.62	342.98	0.0	0.024	0.013	0.006	0.002	0.001	0.000
1992-01-22	Perennial Ryegrass	14.8	-1	0	1809.2	0.0	429.5	1.0	1295.34	83.38	430.45	1379	961.08	848.08	1397.60	339.85	0.0	0.023	0.013	0.006	0.002	0.001	0.000
1992-01-23	Perennial Ryegrass	14.8	-1	0	1745.9	0.0	450.3	0.8	1291.51	3.26	451.08	1295	921.36	824.49	1326.68	338.60	0.0	0.023	0.013	0.006	0.002	0.001	0.000
1992-01-24	Perennial Ryegrass	14.8	-1	0	1757.5	0.0	465.9	0.7	1200.71	90.13	466.63	1291	930.06	827.42	1343.69	336.50	0.0	0.023	0.013	0.006	0.002	0.001	0.000
1992-01-25	Perennial Ryegrass	14.8	-1	0	1715.8	0.0	515.1	0.6	1197.97	2.14	515.65	1200	907.12	808.65	1273.74	340.56	0.0	0.023	0.013	0.006	0.002	0.001	0.000
1992-01-26	Perennial Ryegrass	14.8	-1	0	1737.5	0.0	539.6	0.5	1195.21	2.13	540.13	1197	922.84	814.64	1318.49	342.19	0.0	0.024	0.013	0.006	0.002	0.001	0.000
1992-01-27	Perennial Ryegrass	14.8	-1	0	1754.7	0.0	559.6	0.4	1192.47	2.13	560.06	1195	935.39	819.27	1339.90	343.37	0.0	0.024	0.013	0.006	0.002	0.001	0.000
1992-01-28	Perennial Ryegrass	14.8	-1	0	1769.6	0.0	577.4	0.4	1189.72	2.12	577.76	1192	946.35	823.25	1356.96	344.26	0.0	0.024	0.013	0.006	0.002	0.001	0.000
1992-01-29	Perennial Ryegrass	14.8	-1	0	1782.1	0.0	592.7	0.3	1186.96	2.12	593.06	1189	955.59	826.55	1371.54	344.90	0.0	0.024	0.014	0.006	0.002	0.001	0.000
1992-01-30	Perennial Ryegrass	14.8	-1	0	1794.2	0.0	607.6	0.3	1184.20	2.11	607.87	1186	964.47	829.71	1384.19	344.76	0.0	0.024	0.014	0.006	0.002	0.001	0.000
1992-01-31	Perennial Ryegrass	14.8	-1	0	1807.0	0.0	623.2	0.2	1143.92	39.65	623.41	1184	973.88	833.09	1396.75	345.00	0.0	0.024	0.014	0.006	0.002	0.001	0.000
1992-02-01	Perennial Ryegrass	14.8	-1	0	1785.6	0.0	642.1	0.2	1141.27	2.02	642.29	1143	962.20	823.39	1373.48	346.01	0.0	0.024	0.014	0.006	0.002	0.001	0.000
1992-02-02	Perennial Ryegrass	14.8	-1	0	1802.0	0.0	661.1	0.2	1138.63	2.02	661.31	1141	974.11	827.85	1390.12	346.96	0.0	0.024	0.014	0.006	0.002	0.001	0.000
1992-02-03	Perennial Ryegrass	14.8	-1	0	1817.1	0.0	679.0	0.1	1135.99	2.01	679.14	1138	985.18	831.96	1406.36	347.83	0.0	0.024	0.014	0.006	0.002	0.001	0.000
