date,comp,value1,value2,value3,value4,value5,value6
20 Jun 1991, 2, 0.09381,0.09386,0.12010,0.19241,0.16823,0.00000
20 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Jun 1991, 2, 0.09141,0.08251,0.10380,0.17431,0.15680,0.00000
21 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Jun 1991, 2, 0.12554,0.10755,0.12929,0.22470,0.20597,0.00000
22 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Jun 1991, 2, 0.22575,0.19716,0.21928,0.39579,0.36689,0.00000
23 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Jun 1991, 2, 0.09064,0.07280,0.07369,0.13050,0.12185,0.00000
24 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Jun 1991, 2, 0.22034,0.18843,0.18769,0.32709,0.30247,0.00000
25 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Jun 1991, 2, 0.20847,0.17564,0.18069,0.31357,0.28891,0.00000
26 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Jun 1991, 2, 0.18241,0.15565,0.16691,0.28595,0.25558,0.00000
27 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Jun 1991, 2, 0.18744,0.16297,0.18088,0.30652,0.27153,0.00000
28 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Jun 1991, 2, 0.22337,0.16566,0.16048,0.26674,0.23285,0.00000
29 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Jun 1991, 2, 0.19596,0.14729,0.13226,0.21193,0.17804,0.00000
30 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Jul 1991, 2, 0.08646,0.07604,0.07015,0.11145,0.08931,0.00000
 1 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Jul 1991, 2, 0.08029,0.07477,0.07229,0.11512,0.09144,0.00000
 2 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Jul 1991, 2, 0.10173,0.09060,0.09358,0.15171,0.12087,0.00000
 3 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Jul 1991, 2, 0.13630,0.11661,0.12313,0.20472,0.16482,0.00000
 4 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Jul 1991, 2, 0.20338,0.14593,0.13401,0.21446,0.17328,0.00000
 5 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Jul 1991, 2, 0.09415,0.07700,0.07000,0.10788,0.08715,0.00000
 6 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Jul 1991, 2, 0.10821,0.09919,0.09400,0.14368,0.11639,0.00000
 7 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Jul 1991, 2, 0.06682,0.06406,0.06360,0.09878,0.08141,0.00000
 8 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Jul 1991, 2, 0.25801,0.17125,0.14244,0.20076,0.16514,0.00000
 9 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Jul 1991, 2, 0.45501,0.30625,0.23262,0.28314,0.22566,0.00000
10 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Jul 1991, 2, 0.14209,0.10311,0.10033,0.09592,0.06037,0.00000
11 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Jul 1991, 2, 0.08161,0.05916,0.05737,0.07340,0.04285,0.00000
12 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Jul 1991, 2, 0.12880,0.10950,0.10618,0.13445,0.08836,0.00000
13 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Jul 1991, 2, 0.06851,0.07386,0.07598,0.09320,0.06734,0.00000
14 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Jul 1991, 2, 0.07224,0.08294,0.09038,0.11171,0.08530,0.00000
15 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Jul 1991, 2, 0.07988,0.10085,0.11764,0.15102,0.12016,0.00000
16 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Jul 1991, 2, 0.18051,0.23040,0.28289,0.38319,0.31618,0.00000
17 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Jul 1991, 2, 0.13545,0.16643,0.21088,0.30402,0.26036,0.00000
18 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Jul 1991, 2, 0.17611,0.20492,0.26095,0.39962,0.35296,0.00000
19 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Jul 1991, 2, 0.17326,0.17125,0.22593,0.36582,0.33220,0.00000
20 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Jul 1991, 2, 0.18250,0.16826,0.21443,0.36529,0.33879,0.00000
21 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Jul 1991, 2, 0.12537,0.11076,0.13322,0.23505,0.22107,0.00000
22 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Jul 1991, 2, 0.18268,0.15224,0.16502,0.29879,0.28141,0.00000
23 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Jul 1991, 2, 0.20388,0.17294,0.18363,0.33344,0.31375,0.00000
24 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Jul 1991, 2, 0.12873,0.10939,0.11998,0.20756,0.19740,0.00000
25 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Jul 1991, 2, 0.14572,0.12742,0.14445,0.24778,0.22518,0.00000
26 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Jul 1991, 2, 0.18082,0.16248,0.18961,0.32261,0.28976,0.00000
27 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Jul 1991, 2, 0.16114,0.13222,0.15751,0.26645,0.23735,0.00000
28 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Jul 1991, 2, 0.26831,0.22881,0.27771,0.46745,0.41307,0.00000
29 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Jul 1991, 2, 0.12831,0.11380,0.14059,0.23646,0.20892,0.00000
30 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 Jul 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 Jul 1991, 2, 0.06702,0.06104,0.07659,0.12852,0.11296,0.00000
31 Jul 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Aug 1991, 2, 0.11730,0.09374,0.11870,0.19853,0.17317,0.00000
 1 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Aug 1991, 2, 0.12362,0.10247,0.13098,0.21866,0.18988,0.00000
 2 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Aug 1991, 2, 0.20471,0.17996,0.23242,0.38761,0.33557,0.00000
 3 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Aug 1991, 2, 0.28648,0.26937,0.35175,0.58815,0.51096,0.00000
 4 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Aug 1991, 2, 0.50614,0.30080,0.33149,0.55585,0.48863,0.00000
 5 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Aug 1991, 2, 0.69849,0.35951,0.24275,0.30256,0.25158,0.00000
 6 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Aug 1991, 2, 0.54393,0.44386,0.33518,0.38626,0.27565,0.00000
 7 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Aug 1991, 2, 0.33825,0.26918,0.21380,0.24203,0.15440,0.00000
 8 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Aug 1991, 2, 0.13989,0.13887,0.12416,0.14582,0.09259,0.00000
 9 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Aug 1991, 2, 0.12867,0.14147,0.14049,0.17601,0.11921,0.00000
10 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Aug 1991, 2, 0.19736,0.22337,0.23902,0.32237,0.23757,0.00000
11 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Aug 1991, 2, 0.40669,0.44301,0.49568,0.72049,0.56734,0.00000
12 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Aug 1991, 2, 0.30992,0.30000,0.35666,0.55813,0.46717,0.00000
13 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Aug 1991, 2, 0.33875,0.31919,0.37088,0.61819,0.53882,0.00000
14 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Aug 1991, 2, 0.26203,0.22129,0.24527,0.42986,0.38524,0.00000
15 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Aug 1991, 2, 0.16635,0.12690,0.14231,0.24635,0.21913,0.00000
16 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Aug 1991, 2, 0.14715,0.11786,0.13554,0.23203,0.20435,0.00000
17 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Aug 1991, 2, 0.29009,0.24476,0.28816,0.48878,0.42690,0.00000
18 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Aug 1991, 2, 0.25120,0.22584,0.27192,0.45962,0.40187,0.00000
19 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Aug 1991, 2, 0.30879,0.29685,0.36485,0.61611,0.53991,0.00000
20 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Aug 1991, 2, 0.12059,0.07805,0.07614,0.12789,0.11311,0.00000
21 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Aug 1991, 2, 0.35748,0.27074,0.23972,0.39620,0.34836,0.00000
22 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Aug 1991, 2, 0.55217,0.43309,0.36829,0.56503,0.49806,0.00000
23 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Aug 1991, 2, 0.27331,0.20820,0.17327,0.23607,0.20693,0.00000
24 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Aug 1991, 2, 0.27835,0.25158,0.22421,0.29003,0.24784,0.00000
25 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Aug 1991, 2, 0.26115,0.23834,0.23461,0.30461,0.25381,0.00000
26 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Aug 1991, 2, 0.43084,0.39448,0.40745,0.54070,0.44686,0.00000
27 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Aug 1991, 2, 0.39347,0.24206,0.18974,0.22779,0.17570,0.00000
28 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Aug 1991, 2, 0.35882,0.30322,0.25435,0.30015,0.20742,0.00000
29 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Aug 1991, 2, 0.33591,0.29819,0.26384,0.32702,0.19972,0.00000
30 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 Aug 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 Aug 1991, 2, 0.41057,0.33450,0.29249,0.36783,0.21434,0.00000
31 Aug 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Sep 1991, 2, 0.31660,0.31658,0.29880,0.39057,0.23307,0.00000
 1 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Sep 1991, 2, 0.21588,0.23467,0.23902,0.33191,0.21049,0.00000
 2 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Sep 1991, 2, 0.42986,0.42654,0.47853,0.71105,0.48354,0.00000
 3 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Sep 1991, 2, 0.26161,0.24255,0.27861,0.44628,0.32837,0.00000
 4 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Sep 1991, 2, 0.23602,0.23245,0.25515,0.43644,0.33313,0.00000
 5 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Sep 1991, 2, 0.31618,0.33085,0.37038,0.63888,0.48739,0.00000
 6 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Sep 1991, 2, 0.28576,0.33059,0.38443,0.65275,0.50609,0.00000
 7 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Sep 1991, 2, 0.10457,0.13865,0.16620,0.28025,0.22095,0.00000
 8 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Sep 1991, 2, 0.18603,0.24391,0.29929,0.50121,0.39692,0.00000
 9 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Sep 1991, 2, 0.13487,0.20436,0.25616,0.42879,0.34382,0.00000
10 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Sep 1991, 2, 0.81992,0.42238,0.30862,0.40931,0.32131,0.00000
11 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Sep 1991, 2, 0.37079,0.28383,0.21611,0.25544,0.17955,0.00000
12 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Sep 1991, 2, 0.36312,0.35559,0.30769,0.37564,0.23118,0.00000
13 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Sep 1991, 2, 0.36706,0.39966,0.38630,0.50907,0.29871,0.00000
14 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Sep 1991, 2, 0.41691,0.42657,0.45900,0.65905,0.39278,0.00000
15 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Sep 1991, 2, 0.50227,0.45397,0.46811,0.71635,0.44076,0.00000
16 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Sep 1991, 2, 0.28582,0.25460,0.25215,0.39884,0.24947,0.00000
17 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Sep 1991, 2, 0.55142,0.40118,0.35271,0.53393,0.32629,0.00000
18 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Sep 1991, 2, 0.33982,0.30367,0.27619,0.41144,0.24848,0.00000
19 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Sep 1991, 2, 0.49395,0.48414,0.46553,0.70669,0.42203,0.00000
20 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Sep 1991, 2, 0.31692,0.29548,0.31201,0.49602,0.29799,0.00000
21 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Sep 1991, 2, 0.52440,0.37550,0.33515,0.51634,0.30263,0.00000
22 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Sep 1991, 2, 0.49480,0.46038,0.42259,0.64447,0.36729,0.00000
23 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Sep 1991, 2, 0.39551,0.36853,0.37624,0.58851,0.33179,0.00000
24 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Sep 1991, 2, 0.28199,0.26954,0.27636,0.44758,0.25640,0.00000
25 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Sep 1991, 2, 0.41625,0.34997,0.36989,0.58817,0.34649,0.00000
26 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Sep 1991, 2, 0.91973,0.52033,0.38324,0.50499,0.28401,0.00000
27 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Sep 1991, 2, 0.75802,0.65925,0.52986,0.65996,0.33510,0.00000
28 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Sep 1991, 2, 0.54469,0.58173,0.53197,0.69482,0.33187,0.00000
29 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Sep 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Sep 1991, 2, 0.32226,0.34184,0.35231,0.49952,0.23706,0.00000
30 Sep 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Oct 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Oct 1991, 2, 0.38774,0.41216,0.45398,0.69775,0.33000,0.00000
 1 Oct 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Oct 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Oct 1991, 2, 0.32016,0.37465,0.40130,0.66727,0.31990,0.00000
 2 Oct 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Oct 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Oct 1991, 2, 0.25770,0.34071,0.37990,0.61729,0.30949,0.00000
 3 Oct 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Oct 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Oct 1991, 2, 0.18889,0.31085,0.35733,0.57346,0.29902,0.00000
 4 Oct 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Oct 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Oct 1991, 2, 0.12719,0.28421,0.33484,0.53434,0.28866,0.00000
